Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority,Predicted Priority
826,Counterintelligence,Angela,Counterintelligence Case - Angela,30.06.23,Pending,Philadelphia,22.10.24,15.09.25,,Kelsey Lopez,2,584,0.5,586.5,586.4999999999993
1013,Major Thefts,Kaitlin,Major Thefts Case - Kaitlin,23.06.23,Pending,Boston,21.09.23,14.01.24,15.06.24,Brad Campbell,9,577,1.0,587.0,586.9999999999993
649,Securities Fraud,Amanda,Securities Fraud Case - Amanda,18.06.23,Pending,Jacksonville,23.10.24,15.09.25,22.09.25,Cameron Peterson,14,572,1.0,587.0,586.9999999999993
154,White-Collar Crime,Ashley,White-Collar Crime Case - Ashley,25.06.23,Pending,Baltimore,18.12.23,08.02.24,24.05.24,Darrell Jefferson,7,579,1.0,587.0,586.9999999999993
2958,Public Corruption,Olivia,Public Corruption Case - Olivia,28.06.23,Pending,Los Angeles,12.07.23,25.09.23,01.03.24,Terrence Rodriguez,4,582,1.0,587.0,586.9999999999993
401,White-Collar Crime,Theresa,White-Collar Crime Case - Theresa,25.06.23,Pending,Indianapolis,27.10.24,08.01.25,22.02.25,Robert Russo,7,579,1.0,587.0,586.9999999999993
1924,Terrorism,Abigail,Terrorism Case - Abigail,03.07.23,Pending,Boston,08.08.23,,,Jennifer Avery,1,587,0.0,588.0,587.9999999999993
1769,Violent Crimes,David,Violent Crimes Case - David,26.06.23,Pending,Las Vegas,06.08.23,,,Joy Cole,8,580,0.0,588.0,587.9999999999993
1342,White-Collar Crime,Suzanne,White-Collar Crime Case - Suzanne,26.06.23,Pending,Seattle,20.12.23,04.12.24,30.05.25,Scott Bernard,7,580,1.0,588.0,587.9999999999993
2029,Counterintelligence,Phillip,Counterintelligence Case - Phillip,01.07.23,Pending,Indianapolis,01.11.23,05.12.23,08.12.23,Brian Flores,2,585,1.0,588.0,587.9999999999993
2888,Immigration Law Cases,Thomas,Immigration Law Cases Case - Thomas,21.06.23,Pending,San Francisco,03.11.24,,,Mackenzie Gomez,13,575,0.0,588.0,587.9999999999993
420,Drug Trafficking,Jennifer,Drug Trafficking Case - Jennifer,20.06.23,Pending,Denver,28.06.23,,,George Landry,15,574,0.0,589.0,588.9999999999993
2859,Violent Crimes,Stacey,Violent Crimes Case - Stacey,27.06.23,Pending,Phoenix,01.04.24,,,Nathan Chandler,8,581,0.0,589.0,588.9999999999993
698,Immigration Law Cases,Erika,Immigration Law Cases Case - Erika,22.06.23,Pending,Las Vegas,21.01.24,11.07.24,,Mary Walters,13,576,0.5,589.5,589.4999999999993
1385,Intellectual Property Violations,Melanie,Intellectual Property Violations Case - Melanie,25.06.23,Pending,San Jose,13.11.23,02.10.24,11.11.24,Sean Perkins,10,579,1.0,590.0,589.9999999999993
1595,Employment Law Disputes,Martin,Employment Law Disputes Case - Martin,24.06.23,Pending,Jacksonville,26.07.23,,,Chris Cohen,12,578,0.0,590.0,589.9999999999993
1132,Intellectual Property Violations,Amy,Intellectual Property Violations Case - Amy,26.06.23,Pending,Houston,20.07.23,,,Laura Price,10,580,0.0,590.0,589.9999999999993
920,Intellectual Property Violations,Michael,Intellectual Property Violations Case - Michael,26.06.23,Pending,Columbus,07.02.24,,,Amy Ramirez,10,580,0.0,590.0,589.9999999999993
1962,Organized Crime,Sarah,Organized Crime Case - Sarah,30.06.23,Pending,Memphis,08.07.23,01.07.24,,Melanie Bell,6,584,0.5,590.5,590.4999999999993
620,Terrorism,Jerry,Terrorism Case - Jerry,05.07.23,Pending,Oklahoma City,05.07.23,03.08.23,07.12.23,John Gallagher,1,589,1.0,591.0,590.9999999999993
435,Organized Crime,Michelle,Organized Crime Case - Michelle,30.06.23,Pending,Fort Worth,03.06.24,23.02.25,08.07.25,Denise Williams,6,584,1.0,591.0,590.9999999999993
836,Major Thefts,Danielle,Major Thefts Case - Danielle,28.06.23,Pending,Nashville,25.12.23,,,Erica Martin,9,582,0.0,591.0,590.9999999999993
2590,White-Collar Crime,William,White-Collar Crime Case - William,29.06.23,Pending,Washington,31.08.24,16.10.24,04.02.25,Megan Griffin,7,583,1.0,591.0,590.9999999999993
520,Major Thefts,Brandon,Major Thefts Case - Brandon,28.06.23,Pending,Los Angeles,24.08.24,12.08.25,,Shannon Swanson,9,582,0.5,591.5,591.4999999999993
868,Organized Crime,Hannah,Organized Crime Case - Hannah,01.07.23,Pending,San Antonio,07.12.23,13.02.24,,Heather Lamb,6,585,0.5,591.5,591.4999999999993
461,Terrorism,Brooke,Terrorism Case - Brooke,06.07.23,Pending,Denver,01.09.24,26.09.24,07.12.24,Mr. Stephen Price,1,590,1.0,592.0,591.9999999999993
179,White-Collar Crime,Glenn,White-Collar Crime Case - Glenn,30.06.23,Pending,Memphis,05.11.23,06.12.23,25.03.24,Michelle Reynolds,7,584,1.0,592.0,591.9999999999993
2403,Major Thefts,Amber,Major Thefts Case - Amber,28.06.23,Pending,Columbus,19.05.24,08.05.25,29.09.25,Brian Flores,9,582,1.0,592.0,591.9999999999993
1553,Public Corruption,Charles,Public Corruption Case - Charles,04.07.23,Pending,Washington,07.12.23,,,Katherine Phillips,4,588,0.0,592.0,591.9999999999993
357,Violent Crimes,Mark,Violent Crimes Case - Mark,30.06.23,Pending,Baltimore,28.10.23,,,Amanda Oconnor,8,584,0.0,592.0,591.9999999999993
721,Terrorism,Raymond,Terrorism Case - Raymond,06.07.23,Pending,Seattle,14.10.24,30.08.25,30.12.25,Darlene Guerrero,1,590,1.0,592.0,591.9999999999993
1640,Organized Crime,Julia,Organized Crime Case - Julia,02.07.23,Pending,Dallas,11.08.24,11.03.25,11.06.25,Marcus Brown,6,586,1.0,593.0,592.9999999999993
204,Immigration Law Cases,Steven,Immigration Law Cases Case - Steven,25.06.23,Pending,New York,13.09.23,12.02.24,08.03.24,Lisa Barry,13,579,1.0,593.0,592.9999999999993
2648,Drug Trafficking,Tiffany,Drug Trafficking Case - Tiffany,25.06.23,Pending,Portland,02.09.24,26.08.25,,Carla Smith,15,579,0.5,594.5,594.4999999999993
1324,Employment Law Disputes,Brandi,Employment Law Disputes Case - Brandi,28.06.23,Pending,San Diego,05.04.24,16.08.24,,Grace Frazier,12,582,0.5,594.5,594.4999999999993
911,Environmental Law Violations,Matthew,Environmental Law Violations Case - Matthew,29.06.23,Pending,San Francisco,13.09.24,19.09.24,06.10.24,Kayla Myers,11,583,1.0,595.0,594.9999999999993
2239,Drug Trafficking,Debra,Drug Trafficking Case - Debra,26.06.23,Pending,Dallas,23.08.23,23.12.23,,Mrs. Cynthia Garcia,15,580,0.5,595.5,595.4999999999993
2447,Public Corruption,Margaret,Public Corruption Case - Margaret,08.07.23,Pending,Oklahoma City,24.08.24,,,Nichole Edwards,4,592,0.0,596.0,595.9999999999993
2682,Environmental Law Violations,Peter,Environmental Law Violations Case - Peter,01.07.23,Pending,Fort Worth,26.04.24,,,Amy Gallegos,11,585,0.0,596.0,595.9999999999993
1331,Employment Law Disputes,Austin,Employment Law Disputes Case - Austin,29.06.23,Pending,Philadelphia,27.08.23,03.09.23,31.10.23,George Landry,12,583,1.0,596.0,595.9999999999993
405,Counterintelligence,Brandon,Counterintelligence Case - Brandon,09.07.23,Pending,Memphis,23.07.24,19.05.25,26.07.25,Dorothy Horton,2,593,1.0,596.0,595.9999999999993
1505,Major Thefts,Nathan,Major Thefts Case - Nathan,02.07.23,Pending,San Francisco,20.04.24,24.09.24,23.03.25,Mr. Alexander Horton,9,586,1.0,596.0,595.9999999999993
1241,Environmental Law Violations,Stephanie,Environmental Law Violations Case - Stephanie,30.06.23,Pending,Denver,07.06.24,14.03.25,22.03.25,Daniel Sanders,11,584,1.0,596.0,595.9999999999993
834,Major Thefts,Christian,Major Thefts Case - Christian,04.07.23,Pending,Los Angeles,22.05.24,,,Rebecca Phillips,9,588,0.0,597.0,596.9999999999993
466,Securities Fraud,Adam,Securities Fraud Case - Adam,29.06.23,Pending,San Antonio,11.01.24,,,Alicia Tucker,14,583,0.0,597.0,596.9999999999993
2905,Terrorism,John,Terrorism Case - John,11.07.23,Pending,Memphis,22.12.23,26.09.24,27.09.24,Derrick Mcneil,1,595,1.0,597.0,596.9999999999993
369,Employment Law Disputes,Adriana,Employment Law Disputes Case - Adriana,01.07.23,Pending,Philadelphia,25.08.23,,,Melissa Murray,12,585,0.0,597.0,596.9999999999993
1009,Immigration Law Cases,Andrea,Immigration Law Cases Case - Andrea,30.06.23,Pending,Charlotte,28.08.23,,,Benjamin Cunningham,13,584,0.0,597.0,596.9999999999993
902,Public Corruption,Steven,Public Corruption Case - Steven,09.07.23,Pending,Louisville,11.07.23,08.02.24,,Mr. Cameron Hopkins,4,593,0.5,597.5,597.4999999999993
2600,Employment Law Disputes,Joel,Employment Law Disputes Case - Joel,01.07.23,Pending,Indianapolis,29.11.23,27.09.24,,Donald Bright,12,585,0.5,597.5,597.4999999999993
1434,Terrorism,Paula,Terrorism Case - Paula,12.07.23,Pending,Detroit,28.10.24,12.07.25,,Rachel Russell,1,596,0.5,597.5,597.4999999999993
3000,Terrorism,Barbara,Terrorism Case - Barbara,12.07.23,Pending,San Francisco,01.09.23,17.04.24,08.10.24,John Maxwell,1,596,1.0,598.0,597.9999999999993
2042,Cyber Crime,Erica,Cyber Crime Case - Erica,10.07.23,Pending,Memphis,12.10.23,07.10.24,24.11.24,Natasha Wyatt,3,594,1.0,598.0,597.9999999999993
927,Employment Law Disputes,Richard,Employment Law Disputes Case - Richard,02.07.23,Pending,Memphis,31.10.23,,,Heather Lamb,12,586,0.0,598.0,597.9999999999993
803,Environmental Law Violations,Jacob,Environmental Law Violations Case - Jacob,02.07.23,Pending,Charlotte,12.04.24,13.03.25,28.03.25,Erica Martin,11,586,1.0,598.0,597.9999999999993
2258,Intellectual Property Violations,Andrea,Intellectual Property Violations Case - Andrea,03.07.23,Pending,Houston,27.03.24,19.11.24,16.05.25,Casey Hernandez,10,587,1.0,598.0,597.9999999999993
1192,Drug Trafficking,Robert,Drug Trafficking Case - Robert,29.06.23,Pending,Charlotte,27.10.24,27.06.25,11.08.25,Courtney Williams,15,583,1.0,599.0,598.9999999999993
2595,Drug Trafficking,James,Drug Trafficking Case - James,29.06.23,Pending,Charlotte,12.04.24,23.06.24,08.07.24,Michael Brooks,15,583,1.0,599.0,598.9999999999993
2406,Civil Rights,Heather,Civil Rights Case - Heather,10.07.23,Pending,Oklahoma City,29.09.23,,,Kevin Phelps,5,594,0.0,599.0,598.9999999999993
1738,Civil Rights,Dawn,Civil Rights Case - Dawn,09.07.23,Pending,Washington,21.09.23,10.11.23,04.03.24,Alicia Johnson,5,593,1.0,599.0,598.9999999999993
2102,White-Collar Crime,John,White-Collar Crime Case - John,08.07.23,Pending,Memphis,18.12.23,22.09.24,,Karla Moore,7,592,0.5,599.5,599.4999999999993
922,Counterintelligence,Austin,Counterintelligence Case - Austin,13.07.23,Pending,Oklahoma City,11.11.24,26.07.25,30.07.25,Dr. Denise Flores,2,597,1.0,600.0,599.9999999999993
2375,Cyber Crime,Alan,Cyber Crime Case - Alan,13.07.23,Pending,Portland,19.11.23,02.12.23,,Daniel Sanders,3,597,0.5,600.5,600.4999999999993
1520,Securities Fraud,Henry,Securities Fraud Case - Henry,02.07.23,Pending,Jacksonville,02.06.24,29.01.25,,David Henson,14,586,0.5,600.5,600.4999999999993
2122,Violent Crimes,Mary,Violent Crimes Case - Mary,08.07.23,Pending,Dallas,25.12.23,09.03.24,20.04.24,Alice Bradley,8,592,1.0,601.0,600.9999999999993
935,Civil Rights,James,Civil Rights Case - James,12.07.23,Pending,Austin,09.09.24,22.11.24,29.03.25,Terrence Rodriguez,5,596,1.0,602.0,601.9999999999993
1912,Violent Crimes,Stephanie,Violent Crimes Case - Stephanie,09.07.23,Pending,Houston,10.11.24,09.04.25,29.08.25,Jennifer Sanchez,8,593,1.0,602.0,601.9999999999993
1755,Cyber Crime,William,Cyber Crime Case - William,15.07.23,Pending,Dallas,20.09.23,,,Kayla Myers,3,599,0.0,602.0,601.9999999999993
2536,Counterintelligence,Kimberly,Counterintelligence Case - Kimberly,15.07.23,Pending,Los Angeles,09.12.23,15.07.24,15.10.24,Victoria Wilson,2,599,1.0,602.0,601.9999999999993
178,Immigration Law Cases,Hector,Immigration Law Cases Case - Hector,04.07.23,Pending,New York,25.11.23,26.06.24,06.08.24,Brian Doyle,13,588,1.0,602.0,601.9999999999993
1121,Civil Rights,Mary,Civil Rights Case - Mary,12.07.23,Pending,San Francisco,24.09.24,24.07.25,25.09.25,Alicia Tucker,5,596,1.0,602.0,601.9999999999993
2845,Civil Rights,William,Civil Rights Case - William,12.07.23,Pending,Oklahoma City,31.08.23,14.04.24,16.04.24,Carl Martinez,5,596,1.0,602.0,601.9999999999993
2904,Intellectual Property Violations,James,Intellectual Property Violations Case - James,08.07.23,Pending,Portland,21.09.24,23.07.25,,Jamie Miller,10,592,0.5,602.5,602.4999999999993
79,Environmental Law Violations,Glenn,Environmental Law Violations Case - Glenn,07.07.23,Pending,Las Vegas,20.07.23,13.07.24,,Katherine Phillips,11,591,0.5,602.5,602.4999999999993
1831,Environmental Law Violations,Diane,Environmental Law Violations Case - Diane,07.07.23,Pending,Portland,11.04.24,22.08.24,26.12.24,Malik Sherman,11,591,1.0,603.0,602.9999999999993
2547,Employment Law Disputes,Meghan,Employment Law Disputes Case - Meghan,06.07.23,Pending,San Jose,28.01.24,11.12.24,03.03.25,Grace Frazier,12,590,1.0,603.0,602.9999999999993
843,Immigration Law Cases,Brenda,Immigration Law Cases Case - Brenda,06.07.23,Pending,Portland,18.08.23,,,David Henson,13,590,0.0,603.0,602.9999999999993
1679,Major Thefts,Christine,Major Thefts Case - Christine,09.07.23,Pending,Jacksonville,22.07.23,05.12.23,29.04.24,Jamie Miller,9,593,1.0,603.0,602.9999999999993
2824,Terrorism,Jeffrey,Terrorism Case - Jeffrey,18.07.23,Pending,Denver,14.08.24,08.12.24,,Jennifer Avery,1,602,0.5,603.5,603.4999999999993
1892,Securities Fraud,Daniel,Securities Fraud Case - Daniel,06.07.23,Pending,Jacksonville,29.01.24,,,Jordan Lee,14,590,0.0,604.0,603.9999999999993
569,White-Collar Crime,David,White-Collar Crime Case - David,13.07.23,Pending,Columbus,12.09.24,,,David Henson,7,597,0.0,604.0,603.9999999999993
845,Drug Trafficking,Lorraine,Drug Trafficking Case - Lorraine,05.07.23,Pending,Chicago,10.04.24,04.08.24,,Cameron Peterson,15,589,0.5,604.5,604.4999999999993
1667,White-Collar Crime,Mark,White-Collar Crime Case - Mark,14.07.23,Pending,Los Angeles,15.10.23,,,Tammy Mendoza,7,598,0.0,605.0,604.9999999999993
2720,Civil Rights,Maria,Civil Rights Case - Maria,15.07.23,Pending,San Jose,13.10.24,07.12.24,09.12.24,Jessica Livingston,5,599,1.0,605.0,604.9999999999993
1230,Environmental Law Violations,David,Environmental Law Violations Case - David,09.07.23,Pending,Baltimore,15.04.24,20.04.24,16.07.24,Martin Hale,11,593,1.0,605.0,604.9999999999993
1205,Employment Law Disputes,Brian,Employment Law Disputes Case - Brian,08.07.23,Pending,Austin,03.02.24,08.06.24,04.12.24,Susan Frye,12,592,1.0,605.0,604.9999999999993
195,Drug Trafficking,John,Drug Trafficking Case - John,05.07.23,Pending,San Francisco,12.08.23,24.09.23,26.02.24,Melissa Murillo,15,589,1.0,605.0,604.9999999999993
2075,Employment Law Disputes,Ricky,Employment Law Disputes Case - Ricky,08.07.23,Pending,Seattle,01.09.24,13.09.24,04.10.24,David Turner,12,592,1.0,605.0,604.9999999999993
310,White-Collar Crime,Nichole,White-Collar Crime Case - Nichole,14.07.23,Pending,Denver,21.06.24,01.04.25,11.07.25,Mr. Stephen Price,7,598,1.0,606.0,605.9999999999993
276,Violent Crimes,Jeremy,Violent Crimes Case - Jeremy,14.07.23,Pending,Detroit,14.05.24,,,Janet Daniels,8,598,0.0,606.0,605.9999999999993
503,Counterintelligence,Crystal,Counterintelligence Case - Crystal,19.07.23,Pending,New York,07.07.24,30.12.24,03.02.25,Elizabeth Rogers,2,603,1.0,606.0,605.9999999999993
2769,Immigration Law Cases,David,Immigration Law Cases Case - David,08.07.23,Pending,Fort Worth,27.07.23,18.01.24,18.04.24,Sean Perkins,13,592,1.0,606.0,605.9999999999993
2643,Intellectual Property Violations,Michael,Intellectual Property Violations Case - Michael,11.07.23,Pending,Houston,10.09.24,12.08.25,12.10.25,Marcus Brown,10,595,1.0,606.0,605.9999999999993
1451,White-Collar Crime,Casey,White-Collar Crime Case - Casey,15.07.23,Pending,Denver,12.01.24,20.01.24,,Grace Frazier,7,599,0.5,606.5,606.4999999999993
1134,Securities Fraud,Jack,Securities Fraud Case - Jack,09.07.23,Pending,New York,30.08.23,07.03.24,,Mr. Alexander Horton,14,593,0.5,607.5,607.4999999999993
2907,Intellectual Property Violations,Edwin,Intellectual Property Violations Case - Edwin,13.07.23,Pending,Dallas,26.11.23,29.12.23,,Brian Flores,10,597,0.5,607.5,607.4999999999993
442,Violent Crimes,Jennifer,Violent Crimes Case - Jennifer,15.07.23,Pending,Fort Worth,24.05.24,26.01.25,28.05.25,John Maxwell,8,599,1.0,608.0,607.9999999999993
963,Major Thefts,Eric,Major Thefts Case - Eric,15.07.23,Pending,Jacksonville,25.04.24,,,Darrell Jefferson,9,599,0.0,608.0,607.9999999999993
2515,Counterintelligence,Kathy,Counterintelligence Case - Kathy,22.07.23,Pending,San Antonio,26.01.24,,,Penny Jones,2,606,0.0,608.0,607.9999999999993
2784,Environmental Law Violations,Todd,Environmental Law Violations Case - Todd,13.07.23,Pending,Columbus,21.07.24,,,Rebecca Conley,11,597,0.0,608.0,607.9999999999993
1138,Drug Trafficking,Heidi,Drug Trafficking Case - Heidi,08.07.23,Pending,Louisville,09.12.23,24.10.24,18.02.25,Derrick Mcneil,15,592,1.0,608.0,607.9999999999993
275,Public Corruption,Olivia,Public Corruption Case - Olivia,19.07.23,Pending,Milwaukee,02.10.24,05.06.25,27.08.25,Cameron Peterson,4,603,1.0,608.0,607.9999999999993
2069,Violent Crimes,David,Violent Crimes Case - David,15.07.23,Pending,Charlotte,29.10.23,12.06.24,04.11.24,Stephen Elliott,8,599,1.0,608.0,607.9999999999993
2632,Cyber Crime,Danielle,Cyber Crime Case - Danielle,20.07.23,Pending,Detroit,26.05.24,10.04.25,08.10.25,Chloe Martin DDS,3,604,1.0,608.0,607.9999999999993
1675,Employment Law Disputes,Ashley,Employment Law Disputes Case - Ashley,12.07.23,Pending,San Diego,16.07.24,,,Kimberly Jordan,12,596,0.0,608.0,607.9999999999993
2268,Major Thefts,Shaun,Major Thefts Case - Shaun,15.07.23,Pending,Dallas,04.11.23,,,Christopher Stevens,9,599,0.0,608.0,607.9999999999993
996,Organized Crime,Mary,Organized Crime Case - Mary,19.07.23,Pending,Seattle,12.07.24,,,Whitney King,6,603,0.0,609.0,608.9999999999993
375,Intellectual Property Violations,Brandon,Intellectual Property Violations Case - Brandon,14.07.23,Pending,Nashville,31.01.24,13.02.24,20.05.24,Benjamin Hughes,10,598,1.0,609.0,608.9999999999993
1399,Immigration Law Cases,Melissa,Immigration Law Cases Case - Melissa,11.07.23,Pending,Memphis,02.07.24,07.07.24,07.12.24,Elizabeth Rogers,13,595,1.0,609.0,608.9999999999993
1484,White-Collar Crime,Lauren,White-Collar Crime Case - Lauren,17.07.23,Pending,Seattle,20.12.23,10.12.24,07.06.25,Jessica Holland MD,7,601,1.0,609.0,608.9999999999993
2456,Organized Crime,Douglas,Organized Crime Case - Douglas,19.07.23,Pending,Baltimore,03.10.24,25.11.24,,Cameron Fields,6,603,0.5,609.5,609.4999999999993
119,Environmental Law Violations,George,Environmental Law Violations Case - George,14.07.23,Pending,Detroit,03.10.23,19.06.24,,Malik Sherman,11,598,0.5,609.5,609.4999999999993
2520,Securities Fraud,Julie,Securities Fraud Case - Julie,11.07.23,Pending,Philadelphia,26.07.24,12.11.24,28.03.25,Traci Donovan,14,595,1.0,610.0,609.9999999999993
242,Intellectual Property Violations,Jeffrey,Intellectual Property Violations Case - Jeffrey,15.07.23,Pending,Phoenix,07.08.24,29.03.25,11.06.25,Katherine Hancock,10,599,1.0,610.0,609.9999999999993
884,Organized Crime,David,Organized Crime Case - David,20.07.23,Pending,Seattle,27.02.24,15.09.24,,Darlene Guerrero,6,604,0.5,610.5,610.4999999999993
2743,Organized Crime,James,Organized Crime Case - James,20.07.23,Pending,Detroit,06.08.24,21.06.25,09.11.25,Jeffrey Miles,6,604,1.0,611.0,610.9999999999993
2647,Violent Crimes,Julie,Violent Crimes Case - Julie,19.07.23,Pending,Milwaukee,28.07.24,,,Ronald Bright,8,603,0.0,611.0,610.9999999999993
1111,Terrorism,Christine,Terrorism Case - Christine,25.07.23,Pending,Los Angeles,23.06.24,17.04.25,22.09.25,Caleb Johnson,1,609,1.0,611.0,610.9999999999993
523,Terrorism,Kimberly,Terrorism Case - Kimberly,25.07.23,Pending,Philadelphia,28.07.23,21.07.24,08.01.25,Paula Powers,1,609,1.0,611.0,610.9999999999993
2989,Major Thefts,Annette,Major Thefts Case - Annette,18.07.23,Pending,Memphis,15.10.23,,,Lauren Collins,9,602,0.0,611.0,610.9999999999993
1913,Employment Law Disputes,Henry,Employment Law Disputes Case - Henry,14.07.23,Pending,Milwaukee,23.09.24,22.02.25,25.02.25,Lisa Jordan,12,598,1.0,611.0,610.9999999999993
1281,Environmental Law Violations,Mike,Environmental Law Violations Case - Mike,16.07.23,Pending,Fort Worth,10.12.23,30.05.24,07.09.24,Nathan Chandler,11,600,1.0,612.0,611.9999999999993
55,Major Thefts,Samuel,Major Thefts Case - Samuel,19.07.23,Pending,Louisville,18.05.24,08.04.25,15.09.25,Michael Allen,9,603,1.0,613.0,612.9999999999993
1581,Terrorism,Ann,Terrorism Case - Ann,28.07.23,Pending,Austin,20.04.24,,,David Henson,1,612,0.0,613.0,612.9999999999993
422,Immigration Law Cases,Christopher,Immigration Law Cases Case - Christopher,15.07.23,Pending,Indianapolis,09.11.23,16.10.24,07.04.25,Henry Williams,13,599,1.0,613.0,612.9999999999993
