Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority
874,Drug Trafficking,Frank,Drug Trafficking Case - Frank,2023-05-25,Closed,Columbus,2023-07-24,,,Anthony Guerra,15,0.2493150684931507,0.0,15.24931506849315
896,Securities Fraud,Jermaine,Securities Fraud Case - Jermaine,2023-05-10,Closed,Nashville,2024-01-17,2024-10-04,2024-12-07,Desiree Neal,14,0.26986301369863014,1.0,15.26986301369863
205,Drug Trafficking,Leslie,Drug Trafficking Case - Leslie,2023-05-08,Closed,Denver,2024-05-22,,,Tracy Rice,15,0.2726027397260274,0.0,15.272602739726027
903,Securities Fraud,Amanda,Securities Fraud Case - Amanda,2023-05-06,Closed,Las Vegas,2024-11-21,2025-10-04,2026-01-12,Lisa James,14,0.27534246575342464,1.0,15.275342465753425
1158,Drug Trafficking,Craig,Drug Trafficking Case - Craig,2023-05-05,Closed,Houston,2024-02-01,,,Robert Nichols,15,0.27671232876712326,0.0,15.276712328767124
1391,Securities Fraud,Suzanne,Securities Fraud Case - Suzanne,2023-05-04,Closed,Oklahoma City,2024-01-25,2024-01-30,2024-05-04,Danielle Rodriguez,14,0.27808219178082194,1.0,15.278082191780822
568,Securities Fraud,Karen,Securities Fraud Case - Karen,2022-04-23,Closed,Fort Worth,2022-05-31,2022-12-23,,Erin Donaldson,14,0.7931506849315069,0.5,15.293150684931508
1629,Securities Fraud,Stephen,Securities Fraud Case - Stephen,2022-04-17,Closed,Nashville,2023-04-16,2023-10-31,,Kirsten Meadows,14,0.8013698630136986,0.5,15.301369863013699
369,Securities Fraud,Ashley,Securities Fraud Case - Ashley,2023-04-06,Closed,Portland,2024-06-28,2024-10-08,2025-04-02,Lauren Lynch,14,0.31643835616438354,1.0,15.316438356164383
459,Securities Fraud,Emily,Securities Fraud Case - Emily,2023-04-05,Closed,Los Angeles,2024-02-19,2024-07-20,2024-09-20,Ronald Ross,14,0.3178082191780822,1.0,15.317808219178083
615,Securities Fraud,Sean,Securities Fraud Case - Sean,2023-04-04,Closed,San Antonio,2024-09-10,2025-02-03,2025-04-24,Colleen Perkins,14,0.31917808219178084,1.0,15.319178082191781
1377,Drug Trafficking,Peter,Drug Trafficking Case - Peter,2023-04-01,Closed,San Francisco,2024-06-11,,,Rebecca Goodwin,15,0.3232876712328767,0.0,15.323287671232876
607,Drug Trafficking,Rebecca,Drug Trafficking Case - Rebecca,2023-03-22,Closed,Fort Worth,2024-11-04,,,Gail Jackson,15,0.336986301369863,0.0,15.336986301369864
213,Drug Trafficking,Melissa,Drug Trafficking Case - Melissa,2023-03-19,Closed,Dallas,2023-12-18,,,Brenda House,15,0.3410958904109589,0.0,15.341095890410958
835,Securities Fraud,Jessica,Securities Fraud Case - Jessica,2023-03-15,Closed,Los Angeles,2023-06-16,2023-06-16,2023-11-11,Steven Gill,14,0.34657534246575344,1.0,15.346575342465753
1562,Drug Trafficking,Gregory,Drug Trafficking Case - Gregory,2023-03-13,Closed,Phoenix,2023-06-05,,,Kimberly Wright,15,0.3493150684931507,0.0,15.349315068493151
1133,Securities Fraud,Edward,Securities Fraud Case - Edward,2023-02-27,Closed,Dallas,2024-08-15,2024-10-28,2024-12-30,Rebecca Goodwin,14,0.3684931506849315,1.0,15.368493150684932
678,Securities Fraud,Sharon,Securities Fraud Case - Sharon,2023-01-10,Closed,Houston,2024-08-14,2024-08-18,2024-08-29,Andrew Dawson,14,0.43424657534246575,1.0,15.434246575342465
1578,Drug Trafficking,Ryan,Drug Trafficking Case - Ryan,2023-01-09,Closed,New York,2024-05-29,,,Ronald Berry,15,0.43561643835616437,0.0,15.435616438356165
1379,Drug Trafficking,Nicholas,Drug Trafficking Case - Nicholas,2023-01-09,Closed,Indianapolis,2024-01-01,,,Mr. Jeremy Mack,15,0.43561643835616437,0.0,15.435616438356165
893,Securities Fraud,Barry,Securities Fraud Case - Barry,2022-12-29,Closed,Oklahoma City,2023-09-25,2024-04-10,2024-09-24,Jeffrey Huerta,14,0.4506849315068493,1.0,15.45068493150685
1479,Drug Trafficking,Samantha,Drug Trafficking Case - Samantha,2022-12-27,Closed,Milwaukee,2023-06-16,,,Angel Buchanan,15,0.4534246575342466,0.0,15.453424657534246
1546,Drug Trafficking,Robert,Drug Trafficking Case - Robert,2022-12-23,Closed,Jacksonville,2024-05-27,,,Albert Rivera,15,0.4589041095890411,0.0,15.45890410958904
1101,Securities Fraud,Jessica,Securities Fraud Case - Jessica,2021-12-15,Closed,San Antonio,2023-11-03,2024-08-02,,Joshua Banks,14,0.9698630136986301,0.5,15.46986301369863
518,Securities Fraud,Trevor,Securities Fraud Case - Trevor,2021-12-15,Closed,Columbus,2022-01-08,2022-12-05,,Jason Taylor,14,0.9698630136986301,0.5,15.46986301369863
1679,Securities Fraud,Dustin,Securities Fraud Case - Dustin,2021-12-10,Closed,Detroit,2024-06-11,2024-07-27,,Joseph Williams,14,0.9767123287671233,0.5,15.476712328767123
925,Securities Fraud,Lindsey,Securities Fraud Case - Lindsey,2021-11-24,Closed,Philadelphia,2022-04-04,2022-09-07,,Jennifer Mcgrath,14,0.9986301369863013,0.5,15.498630136986302
498,Securities Fraud,Edward,Securities Fraud Case - Edward,2022-11-21,Closed,Columbus,2022-12-28,2023-05-01,2023-06-08,Shawn Hall,14,0.5027397260273972,1.0,15.502739726027396
1283,Drug Trafficking,Leah,Drug Trafficking Case - Leah,2022-11-20,Closed,Phoenix,2024-05-24,,,James Mcdonald,15,0.5041095890410959,0.0,15.504109589041096
1520,Drug Trafficking,Amanda,Drug Trafficking Case - Amanda,2023-11-18,Closed,Houston,2024-07-11,2025-02-24,,Kayla Haley,15,0.00684931506849315,0.5,15.506849315068493
1086,Drug Trafficking,Nicole,Drug Trafficking Case - Nicole,2022-11-18,Closed,Fort Worth,2022-12-17,,,Katie Becker,15,0.5068493150684932,0.0,15.506849315068493
332,Securities Fraud,Kathryn,Securities Fraud Case - Kathryn,2022-10-31,Closed,Las Vegas,2024-03-10,2024-06-19,2024-07-19,Robert Shepard,14,0.5315068493150685,1.0,15.531506849315068
141,Securities Fraud,Nathan,Securities Fraud Case - Nathan,2022-10-27,Closed,New York,2023-02-24,2023-08-02,2023-11-14,Amanda Roberts,14,0.536986301369863,1.0,15.536986301369863
106,Securities Fraud,Vanessa,Securities Fraud Case - Vanessa,2022-10-21,Closed,Los Angeles,2024-01-16,2025-01-06,2025-02-10,Michael Golden,14,0.5452054794520548,1.0,15.545205479452054
988,Securities Fraud,Ariana,Securities Fraud Case - Ariana,2022-10-06,Closed,Boston,2024-10-12,2025-04-30,2025-05-01,Michael Montgomery,14,0.5657534246575342,1.0,15.565753424657535
472,Drug Trafficking,Jessica,Drug Trafficking Case - Jessica,2022-09-27,Closed,Baltimore,2022-10-19,,,Justin Sweeney,15,0.5780821917808219,0.0,15.578082191780823
1500,Securities Fraud,Nicole,Securities Fraud Case - Nicole,2022-09-19,Closed,Dallas,2024-10-31,2024-10-31,2025-01-07,John Pacheco,14,0.589041095890411,1.0,15.58904109589041
645,Drug Trafficking,John,Drug Trafficking Case - John,2023-09-09,Closed,Detroit,2024-08-21,2025-05-08,,Steve Palmer,15,0.10273972602739725,0.5,15.602739726027398
1623,Securities Fraud,David,Securities Fraud Case - David,2022-09-03,Closed,Columbus,2024-11-17,2024-11-23,2025-02-15,Joyce Gill,14,0.6109589041095891,1.0,15.610958904109589
1606,Drug Trafficking,Elizabeth,Drug Trafficking Case - Elizabeth,2022-09-02,Closed,Las Vegas,2023-02-07,,,Russell Perez,15,0.6123287671232877,0.0,15.612328767123287
701,Drug Trafficking,Kyle,Drug Trafficking Case - Kyle,2023-08-31,Closed,Portland,2024-08-31,2025-08-06,,Veronica Noble,15,0.11506849315068493,0.5,15.615068493150686
1835,Drug Trafficking,Mallory,Drug Trafficking Case - Mallory,2022-08-30,Closed,Seattle,2023-03-22,,,Sheila Mora,15,0.6164383561643836,0.0,15.616438356164384
902,Drug Trafficking,Elizabeth,Drug Trafficking Case - Elizabeth,2022-08-15,Closed,Baltimore,2023-04-21,,,James Poole,15,0.636986301369863,0.0,15.636986301369863
869,Drug Trafficking,Jennifer,Drug Trafficking Case - Jennifer,2022-08-11,Closed,Columbus,2024-10-05,,,Richard Jackson,15,0.6424657534246575,0.0,15.642465753424657
281,Securities Fraud,Jason,Securities Fraud Case - Jason,2022-08-09,Closed,San Francisco,2023-04-05,2023-08-23,2023-09-18,Michael Velasquez,14,0.6452054794520548,1.0,15.645205479452056
1600,Securities Fraud,Maria,Securities Fraud Case - Maria,2022-08-06,Closed,Columbus,2024-09-07,2025-06-18,2025-10-17,Kimberly Wright,14,0.6493150684931507,1.0,15.64931506849315
1591,Drug Trafficking,Lauren,Drug Trafficking Case - Lauren,2022-07-12,Closed,Philadelphia,2022-07-18,,,Daniel Porter,15,0.6835616438356165,0.0,15.683561643835617
790,Securities Fraud,Daniel,Securities Fraud Case - Daniel,2022-07-05,Closed,Memphis,2023-02-20,2023-07-23,2024-01-05,Kristin Reese,14,0.6931506849315069,1.0,15.693150684931506
541,Securities Fraud,Stephen,Securities Fraud Case - Stephen,2022-06-27,Closed,Jacksonville,2024-10-18,2025-02-14,2025-06-25,Stephen King,14,0.7041095890410959,1.0,15.704109589041096
1899,Securities Fraud,Valerie,Securities Fraud Case - Valerie,2022-06-27,Closed,Columbus,2024-03-20,2024-09-24,2024-10-08,Jennifer Mcgrath,14,0.7041095890410959,1.0,15.704109589041096
1598,Drug Trafficking,Vanessa,Drug Trafficking Case - Vanessa,2023-06-09,Closed,Fort Worth,2024-03-07,2024-03-10,,Diane Larson,15,0.22876712328767124,0.5,15.728767123287671
1280,Securities Fraud,Cameron,Securities Fraud Case - Cameron,2022-06-01,Closed,Portland,2023-01-07,2023-02-18,2023-03-13,Ricky Keller,14,0.7397260273972602,1.0,15.73972602739726
1108,Drug Trafficking,Ashley,Drug Trafficking Case - Ashley,2022-05-29,Closed,Los Angeles,2023-05-06,,,Joshua Willis,15,0.7438356164383562,0.0,15.743835616438357
1705,Securities Fraud,Randy,Securities Fraud Case - Randy,2022-04-29,Closed,Seattle,2023-03-01,2023-06-22,2023-11-01,Levi Hancock,14,0.7849315068493151,1.0,15.784931506849315
1848,Securities Fraud,Jennifer,Securities Fraud Case - Jennifer,2022-04-26,Closed,San Francisco,2022-09-12,2022-10-22,2022-11-17,April Pineda,14,0.7890410958904109,1.0,15.789041095890411
1831,Securities Fraud,Levi,Securities Fraud Case - Levi,2022-04-17,Closed,Portland,2022-11-02,2023-06-19,2023-10-21,James Poole,14,0.8013698630136986,1.0,15.801369863013699
1182,Securities Fraud,Craig,Securities Fraud Case - Craig,2022-04-17,Closed,San Jose,2023-05-16,2023-06-08,2023-11-26,Kelsey Frey,14,0.8013698630136986,1.0,15.801369863013699
269,Securities Fraud,Sherry,Securities Fraud Case - Sherry,2022-04-16,Closed,Boston,2024-05-03,2024-09-27,2024-12-05,James Nixon,14,0.8027397260273973,1.0,15.802739726027397
220,Drug Trafficking,Jacob,Drug Trafficking Case - Jacob,2023-04-16,Closed,Oklahoma City,2024-03-30,2024-08-03,,Alicia Greer,15,0.30273972602739724,0.5,15.802739726027397
1486,Drug Trafficking,Jeffrey,Drug Trafficking Case - Jeffrey,2023-04-09,Closed,Washington,2023-10-27,2024-01-22,,Craig Edwards,15,0.31232876712328766,0.5,15.812328767123288
1846,Securities Fraud,Susan,Securities Fraud Case - Susan,2022-03-30,Closed,Philadelphia,2022-06-20,2023-04-07,2023-04-26,Justin Greene,14,0.826027397260274,1.0,15.826027397260274
1203,Securities Fraud,Kelsey,Securities Fraud Case - Kelsey,2022-03-29,Closed,Washington,2024-10-30,2025-03-25,2025-08-15,Janet Flores,14,0.8273972602739726,1.0,15.827397260273973
315,Drug Trafficking,Lisa,Drug Trafficking Case - Lisa,2023-03-28,Closed,Chicago,2024-06-10,2024-07-12,,Joseph Bruce,15,0.3287671232876712,0.5,15.82876712328767
975,Drug Trafficking,Nicole,Drug Trafficking Case - Nicole,2022-03-24,Closed,Denver,2022-10-05,,,Joel Robertson Jr.,15,0.8342465753424657,0.0,15.834246575342465
818,Drug Trafficking,Michelle,Drug Trafficking Case - Michelle,2023-03-13,Closed,San Antonio,2024-10-10,2025-09-17,,Jean Hernandez,15,0.3493150684931507,0.5,15.849315068493151
322,Securities Fraud,Virginia,Securities Fraud Case - Virginia,2022-03-08,Closed,San Diego,2024-06-14,2024-11-16,2025-04-05,Alicia Greer,14,0.8561643835616438,1.0,15.856164383561644
1763,Securities Fraud,Tracy,Securities Fraud Case - Tracy,2022-03-07,Closed,Chicago,2024-08-06,2025-07-04,2025-12-11,Jocelyn Soto,14,0.8575342465753425,1.0,15.857534246575343
802,Securities Fraud,Robert,Securities Fraud Case - Robert,2022-03-06,Closed,Washington,2024-08-30,2025-03-24,2025-08-31,James Nixon,14,0.8589041095890411,1.0,15.85890410958904
1543,Securities Fraud,John,Securities Fraud Case - John,2022-03-02,Closed,Austin,2023-09-05,2023-10-09,2023-10-25,Stephen Hicks,14,0.8643835616438356,1.0,15.864383561643836
16,Drug Trafficking,Rhonda,Drug Trafficking Case - Rhonda,2022-02-14,Closed,Chicago,2023-09-24,,,Rose Lopez,15,0.8863013698630137,0.0,15.886301369863014
1657,Securities Fraud,Vernon,Securities Fraud Case - Vernon,2022-02-09,Closed,New York,2023-01-06,2023-11-16,2023-11-25,Rebecca Ruiz,14,0.8931506849315068,1.0,15.893150684931507
1012,Securities Fraud,Joshua,Securities Fraud Case - Joshua,2022-02-01,Closed,New York,2023-01-11,2023-08-23,2023-09-21,Jamie Singleton,14,0.9041095890410958,1.0,15.904109589041095
1787,Drug Trafficking,Michael,Drug Trafficking Case - Michael,2022-01-27,Closed,Baltimore,2023-05-23,,,Jessica Martinez,15,0.910958904109589,0.0,15.91095890410959
1906,Drug Trafficking,Haley,Drug Trafficking Case - Haley,2023-01-12,Closed,Oklahoma City,2024-06-07,2024-12-23,,Susan Rose,15,0.4315068493150685,0.5,15.931506849315069
1582,Securities Fraud,Brad,Securities Fraud Case - Brad,2022-01-10,Closed,Phoenix,2022-08-27,2022-10-06,2023-02-21,Michael Velasquez,14,0.9342465753424658,1.0,15.934246575342465
191,Drug Trafficking,Ronnie,Drug Trafficking Case - Ronnie,2022-12-26,Closed,Phoenix,2024-11-22,2025-02-15,,Michael Montgomery,15,0.4547945205479452,0.5,15.954794520547946
31,Drug Trafficking,Carla,Drug Trafficking Case - Carla,2021-12-24,Closed,San Francisco,2023-07-16,,,Robert Nichols,15,0.9575342465753425,0.0,15.957534246575342
1619,Securities Fraud,Corey,Securities Fraud Case - Corey,2021-12-20,Closed,Memphis,2022-07-09,2023-05-04,2023-10-18,Albert Allen,14,0.963013698630137,1.0,15.963013698630137
1282,Securities Fraud,Adrian,Securities Fraud Case - Adrian,2021-12-04,Closed,Charlotte,2024-10-23,2025-04-16,2025-07-26,Amy Schmidt,14,0.9849315068493151,1.0,15.984931506849316
455,Drug Trafficking,Aaron,Drug Trafficking Case - Aaron,2022-12-02,Closed,Oklahoma City,2023-09-13,2024-03-07,,Mackenzie West,15,0.4876712328767123,0.5,15.987671232876712
481,Drug Trafficking,Christine,Drug Trafficking Case - Christine,2021-11-26,Closed,Austin,2022-10-25,,,Christopher Santiago,15,0.9958904109589041,0.0,15.995890410958904
731,Drug Trafficking,Kimberly,Drug Trafficking Case - Kimberly,2022-11-26,Closed,Washington,2024-11-14,2025-05-17,,Nicole Wilson,15,0.4958904109589041,0.5,15.995890410958904
1640,Drug Trafficking,Jessica,Drug Trafficking Case - Jessica,2021-11-25,Closed,Seattle,2024-03-26,,,Robert Shepard,15,0.9972602739726028,0.0,15.997260273972604
1404,Drug Trafficking,Jennifer,Drug Trafficking Case - Jennifer,2023-11-20,Closed,San Diego,2024-09-08,2024-09-17,2024-12-01,David Stanley,15,0.00410958904109589,1.0,16.004109589041096
1259,Drug Trafficking,Tara,Drug Trafficking Case - Tara,2023-10-28,Closed,Boston,2024-02-02,2024-08-06,2024-08-31,Laura Ortiz,15,0.03561643835616438,1.0,16.035616438356165
1485,Drug Trafficking,Tanya,Drug Trafficking Case - Tanya,2023-10-27,Closed,Los Angeles,2024-08-15,2025-01-27,2025-05-01,Tracy Mason,15,0.036986301369863014,1.0,16.036986301369865
185,Drug Trafficking,Zachary,Drug Trafficking Case - Zachary,2023-10-26,Closed,Detroit,2024-09-04,2025-07-07,2025-10-07,Joshua Reed,15,0.038356164383561646,1.0,16.03835616438356
934,Drug Trafficking,Scott,Drug Trafficking Case - Scott,2023-10-12,Closed,New York,2024-09-08,2025-08-25,2025-11-30,Mario Barton,15,0.057534246575342465,1.0,16.057534246575344
1094,Drug Trafficking,Arthur,Drug Trafficking Case - Arthur,2023-09-29,Closed,Las Vegas,2024-08-31,2024-11-19,2025-01-12,Erin Donaldson,15,0.07534246575342465,1.0,16.075342465753423
193,Drug Trafficking,Matthew,Drug Trafficking Case - Matthew,2023-09-25,Closed,Phoenix,2024-08-26,2024-12-12,2024-12-22,Elizabeth Livingston,15,0.08082191780821918,1.0,16.08082191780822
60,Drug Trafficking,Michael,Drug Trafficking Case - Michael,2023-09-22,Closed,Chicago,2024-03-14,2025-02-19,2025-03-05,Anthony Carey,15,0.08493150684931507,1.0,16.084931506849315
1310,Drug Trafficking,Sheila,Drug Trafficking Case - Sheila,2023-09-20,Closed,Houston,2023-10-08,2023-12-18,2024-02-01,Susan Rose,15,0.08767123287671233,1.0,16.087671232876712
1929,Drug Trafficking,David,Drug Trafficking Case - David,2022-09-15,Closed,Detroit,2023-01-07,2023-06-29,,Dominic Santiago,15,0.5945205479452055,0.5,16.094520547945205
430,Drug Trafficking,Adam,Drug Trafficking Case - Adam,2022-09-07,Closed,Las Vegas,2024-05-28,2025-04-19,,Dillon Fernandez,15,0.6054794520547945,0.5,16.105479452054794
1515,Drug Trafficking,Rachael,Drug Trafficking Case - Rachael,2022-09-06,Closed,San Francisco,2023-01-28,2023-10-27,,Mario Barton,15,0.6068493150684932,0.5,16.106849315068494
601,Drug Trafficking,Stephen,Drug Trafficking Case - Stephen,2022-09-05,Closed,Memphis,2023-01-14,2023-02-04,,Dustin Nichols,15,0.6082191780821918,0.5,16.108219178082194
384,Drug Trafficking,Cathy,Drug Trafficking Case - Cathy,2022-09-02,Closed,Dallas,2023-03-08,2023-05-19,,Brian Hale,15,0.6123287671232877,0.5,16.112328767123287
684,Drug Trafficking,Kendra,Drug Trafficking Case - Kendra,2022-08-30,Closed,Nashville,2024-07-30,2025-03-23,,Rebecca Goodwin,15,0.6164383561643836,0.5,16.116438356164384
1220,Drug Trafficking,Jill,Drug Trafficking Case - Jill,2022-08-17,Closed,Dallas,2023-10-29,2024-01-25,,Karen Pope,15,0.6342465753424658,0.5,16.134246575342466
1438,Drug Trafficking,Mario,Drug Trafficking Case - Mario,2022-08-09,Closed,San Diego,2022-10-14,2022-11-30,,Lisa Ward,15,0.6452054794520548,0.5,16.145205479452056
829,Drug Trafficking,Debbie,Drug Trafficking Case - Debbie,2023-08-08,Closed,Indianapolis,2023-10-24,2024-05-25,2024-09-05,Tracy Rice,15,0.14657534246575343,1.0,16.146575342465752
274,Drug Trafficking,Jennifer,Drug Trafficking Case - Jennifer,2023-08-01,Closed,Houston,2023-10-08,2024-06-02,2024-10-21,Joyce Gill,15,0.15616438356164383,1.0,16.156164383561645
1116,Drug Trafficking,Alexander,Drug Trafficking Case - Alexander,2023-07-18,Closed,Dallas,2024-01-30,2024-04-18,2024-06-22,Ronald Berry,15,0.17534246575342466,1.0,16.175342465753424
87,Drug Trafficking,Julie,Drug Trafficking Case - Julie,2023-06-07,Closed,New York,2023-07-16,2023-11-18,2023-11-21,Jason Taylor,15,0.23150684931506849,1.0,16.231506849315068
359,Drug Trafficking,Michael,Drug Trafficking Case - Michael,2023-06-04,Closed,Columbus,2023-12-05,2024-08-09,2024-10-17,Joseph Williams,15,0.2356164383561644,1.0,16.235616438356164
1911,Drug Trafficking,Jack,Drug Trafficking Case - Jack,2023-05-30,Closed,Oklahoma City,2024-10-17,2025-07-07,2025-09-10,Patrick Martinez,15,0.24246575342465754,1.0,16.242465753424657
1418,Drug Trafficking,Andrea,Drug Trafficking Case - Andrea,2023-05-09,Closed,Portland,2024-05-26,2024-11-06,2025-02-17,David Jenkins,15,0.27123287671232876,1.0,16.27123287671233
1044,Drug Trafficking,Steven,Drug Trafficking Case - Steven,2023-05-05,Closed,San Jose,2024-11-22,2025-11-02,2026-02-03,Amy Crawford,15,0.27671232876712326,1.0,16.276712328767125
1628,Drug Trafficking,Aaron,Drug Trafficking Case - Aaron,2023-05-05,Closed,Oklahoma City,2023-08-31,2024-07-05,2024-11-30,Angela Williams,15,0.27671232876712326,1.0,16.276712328767125
1581,Drug Trafficking,Troy,Drug Trafficking Case - Troy,2023-05-01,Closed,Los Angeles,2024-06-29,2024-07-13,2024-09-10,Derrick Parsons,15,0.2821917808219178,1.0,16.28219178082192
672,Drug Trafficking,Andrew,Drug Trafficking Case - Andrew,2022-04-26,Closed,Oklahoma City,2024-05-29,2025-02-07,,Jason Vega,15,0.7890410958904109,0.5,16.28904109589041
1734,Drug Trafficking,Daniel,Drug Trafficking Case - Daniel,2023-04-24,Closed,Dallas,2024-08-18,2025-03-06,2025-06-04,Joanna Frazier,15,0.29178082191780824,1.0,16.291780821917808
