Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
1723,Terrorism,Manuel,Terrorism Case - Manuel,1.11.22,Closed,San Antonio,12.4.23,28.4.23,30.7.23,Nicole Wilson
1724,Organized Crime,Amanda,Organized Crime Case - Amanda,21.7.23,Closed,Louisville,6.11.24,2.8.25,23.1.26,Christopher Santiago
1725,Terrorism,Timothy,Terrorism Case - Timothy,10.3.23,Closed,Milwaukee,8.8.24,12.1.25,,Andrew Dawson
1726,Securities Fraud,Brandon,Securities Fraud Case - Brandon,21.10.22,Closed,Columbus,24.7.24,15.11.24,,Diana Mullen
1727,Counterintelligence,Alison,Counterintelligence Case - Alison,24.11.22,Closed,Nashville,19.3.23,2.3.24,,Charles Brooks
1728,Employment Law Disputes,Kelly,Employment Law Disputes Case - Kelly,1.4.23,Closed,Milwaukee,19.5.23,,,Erin Donaldson
1729,Drug Trafficking,Amy,Drug Trafficking Case - Amy,7.6.22,Closed,San Diego,8.10.22,7.3.23,20.8.23,Meredith Williams
1730,Public Corruption,Anthony,Public Corruption Case - Anthony,2.5.23,Closed,San Antonio,21.2.24,14.10.24,30.11.24,Erin Donaldson
1731,Cyber Crime,Robert,Cyber Crime Case - Robert,30.10.22,Closed,Jacksonville,22.1.23,28.8.23,14.12.23,Dr. Angel Jensen
1732,Environmental Law Violations,Christina,Environmental Law Violations Case - Christina,28.9.22,Closed,Seattle,15.4.24,2.10.24,,Tracy Mason
1733,Terrorism,Russell,Terrorism Case - Russell,4.5.22,Closed,Jacksonville,9.10.23,28.8.24,10.11.24,Thomas Davis
1734,Drug Trafficking,Daniel,Drug Trafficking Case - Daniel,24.4.23,Closed,Dallas,18.8.24,6.3.25,4.6.25,Joanna Frazier
1735,Immigration Law Cases,Paul,Immigration Law Cases Case - Paul,18.1.22,Closed,Seattle,2.9.24,,,Jason Daniel
1736,Cyber Crime,Willie,Cyber Crime Case - Willie,28.7.22,Closed,Philadelphia,8.8.22,,,Michael Wong
1737,Public Corruption,Kimberly,Public Corruption Case - Kimberly,1.9.23,Closed,Baltimore,12.8.24,,,Chad Rich
1738,White-Collar Crime,David,White-Collar Crime Case - David,3.9.23,Closed,Los Angeles,12.12.23,,,Brianna Barr
1739,Public Corruption,Joshua,Public Corruption Case - Joshua,13.3.22,Closed,Baltimore,18.10.22,,,Kristen Hughes
1740,Environmental Law Violations,Andrew,Environmental Law Violations Case - Andrew,14.1.22,Closed,New York,16.8.24,12.5.25,1.11.25,Debra Carter
1741,Environmental Law Violations,Cynthia,Environmental Law Violations Case - Cynthia,7.10.22,Closed,Dallas,23.6.24,26.6.24,,Pamela Curry
1742,Violent Crimes,Nathan,Violent Crimes Case - Nathan,10.11.22,Closed,Detroit,19.5.24,16.12.24,1.4.25,Alicia Hall
1743,Environmental Law Violations,Daniel,Environmental Law Violations Case - Daniel,23.12.22,Closed,Louisville,23.8.24,27.12.24,,Samantha Collins
1744,Major Thefts,Natasha,Major Thefts Case - Natasha,23.7.22,Closed,Louisville,11.2.23,9.4.23,31.5.23,Deborah Anderson
1745,Intellectual Property Violations,Aaron,Intellectual Property Violations Case - Aaron,22.9.22,Closed,Louisville,10.8.23,30.11.23,14.1.24,Mr. Jeremy Mack
1746,Major Thefts,Alyssa,Major Thefts Case - Alyssa,4.3.22,Closed,Indianapolis,2.5.22,24.1.23,,Jill English
1747,White-Collar Crime,Angel,White-Collar Crime Case - Angel,12.2.22,Closed,Memphis,13.2.23,21.10.23,6.12.23,Timothy Schwartz
1748,Immigration Law Cases,Katherine,Immigration Law Cases Case - Katherine,11.8.22,Closed,Charlotte,26.9.22,25.5.23,13.7.23,Dillon Fernandez
1749,Securities Fraud,Nancy,Securities Fraud Case - Nancy,19.2.22,Closed,Columbus,21.6.23,,,Amy Crawford
1750,Violent Crimes,Charles,Violent Crimes Case - Charles,26.6.23,Closed,New York,20.7.24,,,Courtney Kidd
1751,Securities Fraud,Tyler,Securities Fraud Case - Tyler,19.10.23,Closed,San Antonio,7.1.24,3.10.24,30.1.25,Jennifer Lynn
1752,Drug Trafficking,Austin,Drug Trafficking Case - Austin,15.4.23,Closed,San Diego,6.12.23,14.1.24,1.5.24,Tonya Green
1753,Drug Trafficking,Sharon,Drug Trafficking Case - Sharon,25.2.23,Closed,Washington,19.12.23,13.9.24,25.12.24,Donald Oliver
1754,Violent Crimes,William,Violent Crimes Case - William,9.12.22,Closed,Charlotte,3.10.24,23.7.25,24.8.25,Jordan Gray
1755,Major Thefts,Lauren,Major Thefts Case - Lauren,24.6.23,Closed,Nashville,27.7.24,7.3.25,30.6.25,Brianna Barr
1756,White-Collar Crime,Elizabeth,White-Collar Crime Case - Elizabeth,27.4.23,Closed,Columbus,29.9.24,6.9.25,,Ralph Gentry
1757,Terrorism,Dawn,Terrorism Case - Dawn,30.7.23,Closed,Dallas,1.12.23,19.4.24,19.6.24,Jocelyn Soto
1758,Cyber Crime,Claire,Cyber Crime Case - Claire,16.1.23,Closed,Louisville,18.2.23,12.5.23,,Kirsten Meadows
1759,Counterintelligence,Timothy,Counterintelligence Case - Timothy,20.4.23,Closed,Memphis,11.5.24,23.10.24,27.10.24,Katie Becker
1760,Cyber Crime,Richard,Cyber Crime Case - Richard,13.12.22,Closed,Seattle,21.8.24,,,Robert Adams
1761,Intellectual Property Violations,Jennifer,Intellectual Property Violations Case - Jennifer,27.1.23,Closed,San Francisco,4.10.23,24.11.23,,James Bailey
1762,Organized Crime,Donna,Organized Crime Case - Donna,23.1.23,Closed,Portland,7.3.24,24.11.24,30.11.24,Anthony Walker
1763,Securities Fraud,Tracy,Securities Fraud Case - Tracy,7.3.22,Closed,Chicago,6.8.24,4.7.25,11.12.25,Jocelyn Soto
1764,Organized Crime,Amy,Organized Crime Case - Amy,12.10.22,Closed,San Diego,11.5.23,10.1.24,,David Jenkins
1765,Intellectual Property Violations,Lisa,Intellectual Property Violations Case - Lisa,28.9.23,Closed,Detroit,2.3.24,7.9.24,17.10.24,Anthony Vaughn
1766,Civil Rights,Heather,Civil Rights Case - Heather,5.9.22,Closed,Charlotte,2.9.24,16.10.24,20.2.25,Mackenzie West
1767,Public Corruption,Eric,Public Corruption Case - Eric,18.11.22,Closed,Columbus,12.10.23,29.7.24,24.1.25,Anthony Guerra
1768,Environmental Law Violations,Terry,Environmental Law Violations Case - Terry,2.5.22,Closed,Las Vegas,3.7.22,22.4.23,12.10.23,Joshua Reed
1769,Immigration Law Cases,Tabitha,Immigration Law Cases Case - Tabitha,6.11.22,Closed,San Francisco,20.9.23,25.4.24,,Rebecca Burgess
1770,Terrorism,Megan,Terrorism Case - Megan,9.1.23,Closed,Los Angeles,26.1.23,19.7.23,,Charles Brooks
1771,Environmental Law Violations,Jennifer,Environmental Law Violations Case - Jennifer,22.3.22,Closed,Seattle,16.1.24,13.3.24,,Joshua Banks
1772,Violent Crimes,Luis,Violent Crimes Case - Luis,25.2.23,Closed,Columbus,17.8.23,25.8.23,4.11.23,Albert Rivera
1773,Public Corruption,Heather,Public Corruption Case - Heather,25.9.23,Closed,Memphis,1.6.24,,,Jeffrey Huerta
1774,White-Collar Crime,Danielle,White-Collar Crime Case - Danielle,26.10.22,Closed,San Antonio,29.1.23,11.10.23,4.1.24,Tracy Kim
1775,Violent Crimes,Larry,Violent Crimes Case - Larry,11.4.22,Closed,Jacksonville,22.1.24,7.5.24,,Daniel Avila
1776,Civil Rights,Derrick,Civil Rights Case - Derrick,10.12.22,Closed,San Francisco,22.2.23,1.7.23,,Brittany Mahoney
1777,Employment Law Disputes,Andrew,Employment Law Disputes Case - Andrew,30.7.23,Closed,Nashville,16.11.24,,,Steven Hernandez DDS
1778,Organized Crime,Hayley,Organized Crime Case - Hayley,13.9.23,Closed,Las Vegas,12.5.24,,,Jeffrey Huerta
1779,Public Corruption,Felicia,Public Corruption Case - Felicia,3.4.23,Closed,Austin,11.9.24,18.8.25,28.12.25,Sheila Mora
1780,Cyber Crime,Nicole,Cyber Crime Case - Nicole,5.1.22,Closed,Philadelphia,25.5.23,17.7.23,,Stephanie Newman
1781,Organized Crime,John,Organized Crime Case - John,16.9.23,Closed,Las Vegas,1.11.24,13.12.24,3.1.25,Alexander Hayden
1782,Violent Crimes,Timothy,Violent Crimes Case - Timothy,15.8.23,Closed,Portland,29.9.24,17.7.25,14.8.25,Steven Hernandez
1783,Public Corruption,Angela,Public Corruption Case - Angela,19.9.23,Closed,Las Vegas,24.7.24,28.12.24,12.3.25,Rebecca Ruiz
1784,Counterintelligence,Shannon,Counterintelligence Case - Shannon,12.8.23,Closed,New York,30.12.23,,,Steve Palmer
1785,Civil Rights,Scott,Civil Rights Case - Scott,8.5.22,Closed,Dallas,5.6.24,5.7.24,,Michael Lynch
1786,Violent Crimes,Ann,Violent Crimes Case - Ann,23.9.22,Closed,Oklahoma City,21.5.24,27.1.25,,Elizabeth Livingston
1787,Drug Trafficking,Michael,Drug Trafficking Case - Michael,27.1.22,Closed,Baltimore,23.5.23,,,Jessica Martinez
1788,Environmental Law Violations,Gregory,Environmental Law Violations Case - Gregory,28.8.23,Closed,Detroit,22.7.24,,,Jordan Gray
1789,Public Corruption,Steven,Public Corruption Case - Steven,11.1.22,Closed,San Jose,22.11.23,,,Shirley Martin
1790,Violent Crimes,Johnathan,Violent Crimes Case - Johnathan,19.11.23,Closed,Seattle,13.12.23,8.9.24,25.12.24,Joel Robertson Jr.
1791,Organized Crime,Christopher,Organized Crime Case - Christopher,10.4.22,Closed,Washington,8.1.23,,,Joshua Willis
1792,Counterintelligence,Brittany,Counterintelligence Case - Brittany,24.3.23,Closed,Louisville,2.2.24,,,Colleen Perkins
1793,Counterintelligence,Todd,Counterintelligence Case - Todd,20.5.22,Closed,Denver,18.2.23,,,Jennifer Meadows
1794,Immigration Law Cases,Joan,Immigration Law Cases Case - Joan,20.2.23,Closed,San Antonio,20.11.23,23.11.23,28.1.24,Austin Santos
1795,Organized Crime,Ethan,Organized Crime Case - Ethan,15.4.23,Closed,Chicago,3.1.24,30.6.24,27.11.24,Christopher Santiago
1796,Terrorism,Dawn,Terrorism Case - Dawn,13.9.23,Closed,Philadelphia,12.10.23,,,Anthony Guerra
1797,Counterintelligence,Dana,Counterintelligence Case - Dana,17.9.22,Closed,Baltimore,15.4.24,21.12.24,,Nancy Castro
1798,Counterintelligence,Nancy,Counterintelligence Case - Nancy,28.10.23,Closed,Chicago,21.10.24,1.12.24,,John Smith
1799,Public Corruption,Timothy,Public Corruption Case - Timothy,11.7.23,Closed,Baltimore,23.4.24,,,Kimberly Smith
1800,Immigration Law Cases,Christopher,Immigration Law Cases Case - Christopher,21.2.22,Closed,San Jose,7.6.24,31.10.24,21.2.25,Daniel Porter
1801,Violent Crimes,Michael,Violent Crimes Case - Michael,23.7.23,Closed,Oklahoma City,12.10.23,16.9.24,,William Wang
1802,Immigration Law Cases,John,Immigration Law Cases Case - John,7.10.23,Closed,Baltimore,1.8.24,16.10.24,19.12.24,Lynn Walls
1803,Violent Crimes,Caroline,Violent Crimes Case - Caroline,4.1.23,Closed,Boston,5.11.24,22.10.25,28.11.25,Erin Donaldson
1804,Terrorism,Diana,Terrorism Case - Diana,18.12.21,Closed,San Francisco,14.7.23,13.2.24,18.3.24,Dillon Fernandez
1805,Public Corruption,Nicholas,Public Corruption Case - Nicholas,19.11.22,Closed,San Antonio,27.3.24,,,Jennifer Mcgrath
1806,Employment Law Disputes,David,Employment Law Disputes Case - David,4.12.21,Closed,Fort Worth,18.2.23,31.7.23,15.12.23,David Stanley
1807,Major Thefts,Alexander,Major Thefts Case - Alexander,6.8.23,Closed,Memphis,20.3.24,30.6.24,30.7.24,Jennifer Lynn
1808,White-Collar Crime,Teresa,White-Collar Crime Case - Teresa,8.9.22,Closed,San Jose,17.7.23,8.6.24,,Lisa Brown
1809,Civil Rights,Kimberly,Civil Rights Case - Kimberly,26.8.23,Closed,Memphis,17.7.24,21.1.25,,Michael Golden
1810,Environmental Law Violations,Nathan,Environmental Law Violations Case - Nathan,2.4.23,Closed,Dallas,9.2.24,29.3.24,22.5.24,Christopher Santiago
1811,Organized Crime,Isaac,Organized Crime Case - Isaac,30.11.21,Closed,Indianapolis,24.1.23,21.1.24,,Bridget Gonzalez
1812,Organized Crime,Melissa,Organized Crime Case - Melissa,2.2.22,Closed,San Jose,7.5.23,6.7.23,8.9.23,Alex Shaw
1813,Organized Crime,Michael,Organized Crime Case - Michael,15.4.23,Closed,Charlotte,27.7.23,19.5.24,15.9.24,Austin Santos
1814,Public Corruption,Tracey,Public Corruption Case - Tracey,21.9.22,Closed,Charlotte,10.11.22,7.8.23,15.10.23,Steven Green
1815,Civil Rights,Rebekah,Civil Rights Case - Rebekah,4.7.23,Closed,Oklahoma City,24.8.23,21.10.23,16.1.24,Rebecca Goodwin
1816,Major Thefts,Jeanette,Major Thefts Case - Jeanette,4.2.22,Closed,San Jose,1.5.24,19.2.25,21.4.25,Karen Pope
1817,Cyber Crime,Stephanie,Cyber Crime Case - Stephanie,12.4.22,Closed,Austin,24.12.23,27.9.24,12.10.24,Angel Buchanan
1818,Employment Law Disputes,Deborah,Employment Law Disputes Case - Deborah,28.12.21,Closed,Portland,16.3.24,,,Lindsay Perez
1819,Counterintelligence,Christina,Counterintelligence Case - Christina,17.12.21,Closed,Boston,14.9.22,31.5.23,13.6.23,Rose Lopez
1820,Major Thefts,Troy,Major Thefts Case - Troy,21.11.22,Closed,Houston,3.8.23,,,Michael Golden
1821,Civil Rights,Kenneth,Civil Rights Case - Kenneth,15.9.22,Closed,Oklahoma City,24.12.22,,,Todd Washington
1822,Violent Crimes,Matthew,Violent Crimes Case - Matthew,27.8.22,Closed,Denver,17.9.22,23.9.22,28.12.22,Michael Velasquez
1823,Major Thefts,Kelly,Major Thefts Case - Kelly,22.6.22,Closed,Charlotte,1.7.23,,,Justin Sweeney
1824,White-Collar Crime,Richard,White-Collar Crime Case - Richard,10.7.23,Closed,Chicago,3.2.24,15.2.24,23.4.24,Joseph Bruce
1825,Environmental Law Violations,Brooke,Environmental Law Violations Case - Brooke,24.8.22,Closed,Jacksonville,9.10.24,3.10.25,,Lisa James
1826,Counterintelligence,Kelly,Counterintelligence Case - Kelly,15.8.22,Closed,Los Angeles,25.7.23,,,Kayla Haley
1827,Terrorism,Adam,Terrorism Case - Adam,17.5.22,Closed,San Diego,15.6.24,29.5.25,21.11.25,Jacqueline Freeman
1828,Organized Crime,Donna,Organized Crime Case - Donna,3.3.22,Closed,San Francisco,3.9.23,22.2.24,17.6.24,Alexandra Fox
1829,Violent Crimes,Jasmine,Violent Crimes Case - Jasmine,31.5.23,Closed,Charlotte,11.6.23,16.5.24,,Laura Ortiz
1830,Major Thefts,Brian,Major Thefts Case - Brian,14.10.23,Closed,Charlotte,6.6.24,3.2.25,,Jessica May MD
1831,Securities Fraud,Levi,Securities Fraud Case - Levi,17.4.22,Closed,Portland,2.11.22,19.6.23,21.10.23,James Poole
1832,Counterintelligence,Denise,Counterintelligence Case - Denise,14.8.23,Closed,Indianapolis,1.7.24,,,Andrew Dawson
1833,Counterintelligence,Kimberly,Counterintelligence Case - Kimberly,28.4.22,Closed,Columbus,12.10.23,14.6.24,,Katie Myers
1834,Major Thefts,Matthew,Major Thefts Case - Matthew,12.6.22,Closed,Portland,17.4.23,,,Michael Nguyen
1835,Drug Trafficking,Mallory,Drug Trafficking Case - Mallory,30.8.22,Closed,Seattle,22.3.23,,,Sheila Mora
1836,Intellectual Property Violations,Cody,Intellectual Property Violations Case - Cody,2.3.22,Closed,San Diego,19.10.22,23.10.22,,Michael Leonard
1837,Violent Crimes,Marc,Violent Crimes Case - Marc,25.10.23,Closed,Houston,15.6.24,,,Mr. John Potter
1838,Organized Crime,Danielle,Organized Crime Case - Danielle,12.12.21,Closed,San Jose,21.5.24,12.6.24,23.10.24,Lynn Walls
1839,Major Thefts,Joel,Major Thefts Case - Joel,5.10.22,Closed,Los Angeles,21.6.23,,,Dillon Fernandez
1840,White-Collar Crime,James,White-Collar Crime Case - James,14.9.22,Closed,San Diego,17.7.24,,,Russell Perez
1841,Securities Fraud,Nathan,Securities Fraud Case - Nathan,26.10.23,Closed,Dallas,19.3.24,11.7.24,,Michael Leonard
1842,Counterintelligence,Stephanie,Counterintelligence Case - Stephanie,21.4.23,Closed,Philadelphia,3.7.24,,,Paul Kirby
1843,Environmental Law Violations,Christopher,Environmental Law Violations Case - Christopher,23.4.22,Closed,Austin,12.5.22,11.2.23,1.5.23,Robin Barnett
1844,Civil Rights,Yvonne,Civil Rights Case - Yvonne,4.7.23,Closed,Austin,21.10.24,17.10.25,4.3.26,John Smith
1845,Counterintelligence,William,Counterintelligence Case - William,14.7.23,Closed,San Jose,15.9.24,29.12.24,6.4.25,Michael Rodriguez
1846,Securities Fraud,Susan,Securities Fraud Case - Susan,30.3.22,Closed,Philadelphia,20.6.22,7.4.23,26.4.23,Justin Greene
1847,Organized Crime,Natalie,Organized Crime Case - Natalie,27.3.22,Closed,Indianapolis,9.8.22,,,Dustin Nichols
1848,Securities Fraud,Jennifer,Securities Fraud Case - Jennifer,26.4.22,Closed,San Francisco,12.9.22,22.10.22,17.11.22,April Pineda
1849,Immigration Law Cases,Michele,Immigration Law Cases Case - Michele,28.5.23,Closed,Detroit,21.6.23,18.5.24,18.5.24,Jamie Singleton
1850,Immigration Law Cases,Elizabeth,Immigration Law Cases Case - Elizabeth,20.1.23,Closed,Jacksonville,3.6.23,19.9.23,6.10.23,Joel Robertson Jr.
1851,Employment Law Disputes,Kayla,Employment Law Disputes Case - Kayla,27.8.22,Closed,Austin,10.2.23,18.3.23,,Charles Horne
1852,Violent Crimes,Laura,Violent Crimes Case - Laura,31.12.21,Closed,Houston,1.8.22,,,Jerry Neal
1853,Counterintelligence,Richard,Counterintelligence Case - Richard,22.1.22,Closed,New York,9.3.24,7.7.24,,Derrick Jacobs
1854,Major Thefts,Clifford,Major Thefts Case - Clifford,10.12.21,Closed,Columbus,3.10.23,7.11.23,20.1.24,Ronald Berry
1855,Civil Rights,Kenneth,Civil Rights Case - Kenneth,4.6.22,Closed,Phoenix,4.6.23,,,Cynthia Cisneros
1856,Major Thefts,Amanda,Major Thefts Case - Amanda,24.4.22,Closed,Jacksonville,12.11.23,22.9.24,16.11.24,Richard Abbott
1857,White-Collar Crime,Juan,White-Collar Crime Case - Juan,28.10.22,Closed,Fort Worth,28.7.23,,,Anthony Carey
1858,Violent Crimes,Christian,Violent Crimes Case - Christian,13.7.23,Closed,Fort Worth,31.5.24,4.3.25,18.4.25,Dillon Fernandez
1859,Employment Law Disputes,Kimberly,Employment Law Disputes Case - Kimberly,17.4.22,Closed,Charlotte,5.7.24,5.2.25,,Bruce Crawford
1860,Counterintelligence,Jonathan,Counterintelligence Case - Jonathan,14.5.22,Closed,Indianapolis,31.7.22,,,Kirsten Meadows
1861,Violent Crimes,Cory,Violent Crimes Case - Cory,24.3.23,Closed,Detroit,18.9.24,13.9.25,,Jeremy Smith
1862,Cyber Crime,Amanda,Cyber Crime Case - Amanda,24.4.22,Closed,Austin,11.11.22,13.4.23,,Angel Buchanan
1863,Drug Trafficking,Angela,Drug Trafficking Case - Angela,12.6.23,Closed,Houston,1.4.24,,,Deborah Rubio
1864,Counterintelligence,Aaron,Counterintelligence Case - Aaron,10.6.22,Closed,Denver,26.5.24,25.5.25,16.11.25,John Conley
1865,Violent Crimes,William,Violent Crimes Case - William,4.10.22,Closed,Philadelphia,18.8.24,27.10.24,14.2.25,Joel Robertson Jr.
1866,Major Thefts,Anthony,Major Thefts Case - Anthony,4.12.21,Closed,Jacksonville,5.12.23,7.9.24,20.9.24,Michael Golden
1867,Cyber Crime,Daniel,Cyber Crime Case - Daniel,5.9.23,Closed,Oklahoma City,24.8.24,7.7.25,16.9.25,Cory Martinez
1868,Civil Rights,Diana,Civil Rights Case - Diana,27.11.21,Closed,San Antonio,3.9.22,,,Rose Lopez
1869,Terrorism,Chelsea,Terrorism Case - Chelsea,14.10.22,Closed,Indianapolis,17.7.24,,,Brianna Barr
1870,Public Corruption,Megan,Public Corruption Case - Megan,3.1.22,Closed,Dallas,26.7.23,20.12.23,8.2.24,Antonio Taylor
1871,Counterintelligence,Sean,Counterintelligence Case - Sean,19.1.22,Closed,Columbus,23.1.22,27.4.22,,Amy Lambert
1872,Cyber Crime,Krystal,Cyber Crime Case - Krystal,15.1.23,Closed,San Francisco,24.12.23,,,Kayla Haley
1873,Drug Trafficking,Samuel,Drug Trafficking Case - Samuel,5.12.22,Closed,Seattle,14.1.23,5.10.23,16.12.23,Chad Rich
1874,Employment Law Disputes,Monica,Employment Law Disputes Case - Monica,24.4.23,Closed,Indianapolis,26.3.24,,,John Simon
1875,Counterintelligence,Beverly,Counterintelligence Case - Beverly,5.1.23,Closed,San Diego,15.2.24,24.2.24,4.5.24,Michael Lynch
1876,Employment Law Disputes,Tyler,Employment Law Disputes Case - Tyler,4.4.23,Closed,Dallas,17.1.24,,,Kirsten Meadows
1877,Civil Rights,Michael,Civil Rights Case - Michael,1.12.21,Closed,Boston,2.6.23,12.4.24,5.8.24,Jeremy Smith
1878,Terrorism,Daniel,Terrorism Case - Daniel,26.8.22,Closed,Columbus,5.1.23,11.12.23,,Michael Lynch
1879,Violent Crimes,Tyler,Violent Crimes Case - Tyler,12.1.23,Closed,Las Vegas,27.3.24,4.1.25,,Gary Brown
1880,Immigration Law Cases,Carlos,Immigration Law Cases Case - Carlos,30.12.21,Closed,Phoenix,24.4.22,25.9.22,19.1.23,Kayla Haley
1881,White-Collar Crime,Randy,White-Collar Crime Case - Randy,3.6.23,Closed,New York,1.2.24,,,Alexandra Cook DVM
1882,Terrorism,Adam,Terrorism Case - Adam,27.7.23,Closed,Indianapolis,31.12.23,30.6.24,10.12.24,Sheila Mora
1883,Immigration Law Cases,Jeff,Immigration Law Cases Case - Jeff,3.6.22,Closed,Portland,12.8.23,6.3.24,10.8.24,John Smith
1884,Employment Law Disputes,Jonathan,Employment Law Disputes Case - Jonathan,15.1.23,Closed,Austin,11.9.23,23.5.24,19.9.24,Jessica Carpenter
1885,Major Thefts,Margaret,Major Thefts Case - Margaret,12.3.23,Closed,Louisville,26.4.23,31.3.24,,Angel Buchanan
1886,Major Thefts,Brian,Major Thefts Case - Brian,3.7.22,Closed,Detroit,14.4.23,14.8.23,,John Simon
1887,Major Thefts,Jennifer,Major Thefts Case - Jennifer,10.7.22,Closed,Milwaukee,14.3.24,8.7.24,3.8.24,Michael Velasquez
1888,Terrorism,Jeffrey,Terrorism Case - Jeffrey,23.7.23,Closed,Indianapolis,18.7.24,6.3.25,9.7.25,Angela Williams
1889,White-Collar Crime,Patrick,White-Collar Crime Case - Patrick,10.8.22,Closed,Nashville,19.4.24,4.9.24,22.9.24,Mr. Jason Gross
1890,Environmental Law Violations,James,Environmental Law Violations Case - James,4.4.23,Closed,Memphis,9.6.23,26.8.23,,Jeffrey Huerta
1891,Public Corruption,Carol,Public Corruption Case - Carol,16.10.22,Closed,Detroit,29.8.23,21.7.24,24.7.24,Lisa James
1892,Drug Trafficking,Timothy,Drug Trafficking Case - Timothy,31.10.22,Closed,Las Vegas,22.5.23,28.4.24,27.9.24,Angela Williams
