Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
2657,Terrorism,Jason,Terrorism Case - Jason,1.8.22,Pending,Las Vegas,11.11.23,6.5.24,8.9.24,Darren Steele
2658,Civil Rights,Gary,Civil Rights Case - Gary,20.8.23,Pending,San Antonio,19.5.24,2.7.24,17.11.24,Megan Griffin
2659,Major Thefts,Debbie,Major Thefts Case - Debbie,17.8.22,Pending,Chicago,12.4.23,21.4.23,5.6.23,Robert Russo
2660,Civil Rights,Alexis,Civil Rights Case - Alexis,10.2.22,Pending,Fort Worth,22.6.22,6.6.23,29.7.23,David Henson
2661,White-Collar Crime,Jeanne,White-Collar Crime Case - Jeanne,9.2.23,Pending,Portland,19.6.24,14.4.25,,Christopher Johnston
2662,Major Thefts,Adam,Major Thefts Case - Adam,29.7.22,Pending,Denver,18.8.23,25.5.24,21.10.24,Laura Price
2663,Cyber Crime,Zachary,Cyber Crime Case - Zachary,22.8.22,Pending,Jacksonville,30.4.24,26.1.25,22.3.25,Christina Cochran
2664,Securities Fraud,Anthony,Securities Fraud Case - Anthony,28.10.22,Pending,Portland,10.4.23,25.2.24,15.3.24,Michael Morales
2665,Counterintelligence,William,Counterintelligence Case - William,22.1.23,Pending,Nashville,18.9.23,31.8.24,,Kelsey Richardson
2666,Civil Rights,Carol,Civil Rights Case - Carol,28.7.23,Pending,Austin,7.2.24,20.10.24,2.4.25,Traci Donovan
2667,Immigration Law Cases,Mindy,Immigration Law Cases Case - Mindy,7.9.22,Pending,Memphis,5.1.23,19.6.23,,Daniel Vance
2668,Major Thefts,Brenda,Major Thefts Case - Brenda,26.7.22,Pending,Oklahoma City,5.10.24,,,Zachary Hines
2669,Organized Crime,Robert,Organized Crime Case - Robert,24.1.23,Pending,Nashville,16.11.23,18.5.24,24.5.24,Jessica Livingston
2670,Cyber Crime,Gary,Cyber Crime Case - Gary,16.4.23,Pending,Detroit,4.11.23,30.12.23,22.4.24,Frank Huerta
2671,Civil Rights,Jody,Civil Rights Case - Jody,3.5.23,Pending,Washington,30.1.24,21.1.25,15.5.25,Dorothy Smith
2672,Terrorism,Kyle,Terrorism Case - Kyle,16.11.23,Pending,Detroit,21.4.24,5.5.24,22.6.24,Timothy Singh MD
2673,Environmental Law Violations,Jennifer,Environmental Law Violations Case - Jennifer,26.7.22,Pending,San Antonio,31.7.24,15.9.24,,Elizabeth Carson
2674,Intellectual Property Violations,Kathleen,Intellectual Property Violations Case - Kathleen,3.8.23,Pending,Boston,16.7.24,12.1.25,,Jordan Lee
2675,Organized Crime,Shawn,Organized Crime Case - Shawn,4.5.22,Pending,Detroit,4.3.24,30.9.24,28.10.24,Amanda Oconnor
2676,Organized Crime,Joseph,Organized Crime Case - Joseph,25.6.22,Pending,Fort Worth,9.11.23,25.7.24,30.8.24,Alicia Johnson
2677,Environmental Law Violations,Mark,Environmental Law Violations Case - Mark,18.2.22,Pending,Denver,16.12.23,,,Mary Walters
2678,Public Corruption,Amanda,Public Corruption Case - Amanda,21.4.22,Pending,Oklahoma City,27.10.24,10.4.25,,Dr. Denise Flores
2679,Drug Trafficking,Rachel,Drug Trafficking Case - Rachel,25.11.22,Pending,Detroit,7.11.24,17.3.25,12.7.25,Jon Stein
2680,Organized Crime,Paul,Organized Crime Case - Paul,22.11.22,Pending,Seattle,1.12.22,17.3.23,25.7.23,Darius Strickland
2681,Terrorism,Jordan,Terrorism Case - Jordan,23.9.23,Pending,San Antonio,17.8.24,,,Amy Bell
2682,Environmental Law Violations,Peter,Environmental Law Violations Case - Peter,1.7.23,Pending,Fort Worth,26.4.24,,,Amy Gallegos
2683,Securities Fraud,Christopher,Securities Fraud Case - Christopher,26.7.23,Pending,Indianapolis,2.2.24,,,William Edwards
2684,Intellectual Property Violations,Christopher,Intellectual Property Violations Case - Christopher,11.4.23,Pending,Los Angeles,5.11.23,15.11.23,7.12.23,Miss Holly Richardson DDS
2685,Securities Fraud,John,Securities Fraud Case - John,1.1.23,Pending,Boston,14.8.23,,,Ms. Miranda Reed
2686,Immigration Law Cases,Abigail,Immigration Law Cases Case - Abigail,17.7.22,Pending,Houston,16.12.23,4.7.24,23.9.24,David Hill
2687,Immigration Law Cases,John,Immigration Law Cases Case - John,25.8.22,Pending,Denver,28.11.23,5.5.24,,Cynthia Harris
2688,Public Corruption,Fred,Public Corruption Case - Fred,2.4.22,Pending,Los Angeles,21.1.24,,,Steven Gonzalez
2689,Counterintelligence,Beth,Counterintelligence Case - Beth,6.10.22,Pending,Nashville,24.2.23,19.7.23,21.7.23,Miss Holly Richardson DDS
2690,Organized Crime,Melanie,Organized Crime Case - Melanie,1.3.22,Pending,Baltimore,26.6.24,6.3.25,,Andrew Brown
2691,Counterintelligence,Craig,Counterintelligence Case - Craig,12.4.23,Pending,Phoenix,7.7.24,20.4.25,31.8.25,Mary Rowland
2692,Violent Crimes,Greg,Violent Crimes Case - Greg,11.9.23,Pending,Dallas,1.8.24,16.9.24,,Christopher Becker
2693,Cyber Crime,Amy,Cyber Crime Case - Amy,17.7.22,Pending,Baltimore,27.7.24,23.8.24,24.10.24,Jennifer Rodriguez
2694,Violent Crimes,Sean,Violent Crimes Case - Sean,22.12.21,Pending,Dallas,16.6.24,4.7.24,10.12.24,Tammie Ortega
2695,Cyber Crime,Julie,Cyber Crime Case - Julie,4.3.22,Pending,Seattle,30.4.24,7.1.25,29.1.25,Shaun Willis
2696,Civil Rights,Rebekah,Civil Rights Case - Rebekah,28.5.22,Pending,Philadelphia,10.12.23,20.11.24,,Sheri Smith
2697,Civil Rights,Karen,Civil Rights Case - Karen,1.12.22,Pending,Chicago,29.7.24,24.4.25,,Timothy Singh MD
2698,Employment Law Disputes,Jonathon,Employment Law Disputes Case - Jonathon,14.1.23,Pending,Washington,23.3.24,30.6.24,9.12.24,Kelsey Lopez
2699,Immigration Law Cases,Sarah,Immigration Law Cases Case - Sarah,24.2.22,Pending,Indianapolis,9.8.24,,,Chris Cohen
2700,Intellectual Property Violations,Rebecca,Intellectual Property Violations Case - Rebecca,2.3.23,Pending,Milwaukee,29.5.23,19.5.24,,Michael Morales
2701,Major Thefts,Kathryn,Major Thefts Case - Kathryn,4.2.22,Pending,Detroit,2.1.24,24.4.24,,Carrie Miller
2702,Intellectual Property Violations,Amy,Intellectual Property Violations Case - Amy,16.9.23,Pending,New York,11.5.24,19.7.24,1.11.24,Thomas Smith
2703,Cyber Crime,Justin,Cyber Crime Case - Justin,17.10.23,Pending,Dallas,31.12.23,31.8.24,13.10.24,Mary Cannon
2704,Civil Rights,Joanna,Civil Rights Case - Joanna,12.11.22,Pending,Baltimore,24.3.23,22.10.23,7.11.23,Cynthia Harris
2705,Employment Law Disputes,Laurie,Employment Law Disputes Case - Laurie,16.11.22,Pending,Philadelphia,22.7.24,10.11.24,19.1.25,Jennifer Smith
2706,Cyber Crime,Renee,Cyber Crime Case - Renee,15.8.23,Pending,Columbus,19.3.24,18.12.24,23.1.25,Alexander Allen
2707,Environmental Law Violations,Joseph,Environmental Law Violations Case - Joseph,16.11.23,Pending,Chicago,30.4.24,27.11.24,17.12.24,Elizabeth Rogers
2708,Immigration Law Cases,Michael,Immigration Law Cases Case - Michael,11.11.22,Pending,Indianapolis,25.4.23,16.6.23,,Jacob Hall
2709,Public Corruption,Gary,Public Corruption Case - Gary,2.8.23,Pending,San Francisco,30.7.24,12.1.25,29.5.25,Mr. Matthew Mitchell DDS
2710,Major Thefts,Vicki,Major Thefts Case - Vicki,2.1.22,Pending,Jacksonville,13.5.22,22.9.22,,Kayla Myers
2711,Major Thefts,Regina,Major Thefts Case - Regina,26.10.22,Pending,Seattle,27.2.24,7.8.24,21.11.24,David Ford
2712,Intellectual Property Violations,Vanessa,Intellectual Property Violations Case - Vanessa,7.4.23,Pending,San Diego,4.10.23,24.3.24,11.7.24,Mary Walters
2713,Employment Law Disputes,Reginald,Employment Law Disputes Case - Reginald,27.7.23,Pending,San Francisco,21.9.23,9.10.23,11.12.23,Jeremy Burnett
2714,Immigration Law Cases,Ryan,Immigration Law Cases Case - Ryan,4.4.23,Pending,Columbus,29.6.23,,,Darrell Jefferson
2715,Civil Rights,Nathaniel,Civil Rights Case - Nathaniel,30.11.22,Pending,Memphis,4.11.23,22.6.24,4.8.24,Elizabeth Peterson
2716,Environmental Law Violations,Justin,Environmental Law Violations Case - Justin,18.6.23,Pending,Austin,6.3.24,15.9.24,6.10.24,Eric Murphy
2717,Securities Fraud,Devin,Securities Fraud Case - Devin,1.9.22,Pending,Los Angeles,21.2.24,30.10.24,12.11.24,Kenneth Baker
2718,White-Collar Crime,Lauren,White-Collar Crime Case - Lauren,12.4.22,Pending,Baltimore,13.6.24,12.7.24,7.9.24,Cameron Peterson
2719,Cyber Crime,Linda,Cyber Crime Case - Linda,25.3.23,Pending,Louisville,10.7.23,,,Christina Cochran
2720,Civil Rights,Maria,Civil Rights Case - Maria,15.7.23,Pending,San Jose,13.10.24,7.12.24,9.12.24,Jessica Livingston
2721,White-Collar Crime,Christina,White-Collar Crime Case - Christina,22.3.22,Pending,Nashville,25.6.24,19.8.24,16.1.25,Jennifer Alexander
2722,Drug Trafficking,Stacey,Drug Trafficking Case - Stacey,4.5.23,Pending,Fort Worth,18.4.24,15.11.24,18.4.25,John Maxwell
2723,Civil Rights,Eric,Civil Rights Case - Eric,19.10.22,Pending,Oklahoma City,6.10.24,16.5.25,29.5.25,David Ford
2724,Intellectual Property Violations,Mary,Intellectual Property Violations Case - Mary,16.11.22,Pending,Las Vegas,13.7.24,,,Lauren Collins
2725,Terrorism,Kathryn,Terrorism Case - Kathryn,14.8.23,Pending,Austin,9.7.24,,,Robin Watson
2726,Immigration Law Cases,Matthew,Immigration Law Cases Case - Matthew,10.6.23,Pending,Phoenix,10.4.24,,,Alexandra Rodriguez
2727,Terrorism,Douglas,Terrorism Case - Douglas,27.11.22,Pending,Detroit,6.4.24,10.5.24,14.6.24,Emily Castro
2728,Violent Crimes,Carol,Violent Crimes Case - Carol,8.6.23,Pending,Nashville,10.9.23,24.8.24,,Mr. Stephen Price
2729,Terrorism,Thomas,Terrorism Case - Thomas,27.11.22,Pending,Philadelphia,8.6.24,24.9.24,18.1.25,Michael Gomez
2730,Terrorism,Eric,Terrorism Case - Eric,6.8.23,Pending,Portland,15.10.24,1.10.25,19.2.26,Mr. Alexander Horton
2731,Violent Crimes,Gary,Violent Crimes Case - Gary,13.6.22,Pending,Jacksonville,5.12.22,28.2.23,2.3.23,Ashley Le
2732,White-Collar Crime,Evan,White-Collar Crime Case - Evan,26.11.22,Pending,Dallas,19.11.23,,,Nathaniel Miller
2733,Violent Crimes,Frank,Violent Crimes Case - Frank,31.10.23,Pending,Columbus,17.8.24,,,Michael Brooks
2734,Major Thefts,Harry,Major Thefts Case - Harry,1.8.22,Pending,Fort Worth,17.10.24,17.7.25,20.12.25,Tammy Mendoza
2735,Terrorism,Robert,Terrorism Case - Robert,20.2.22,Pending,Houston,1.1.24,3.11.24,28.11.24,Benjamin Cunningham
2736,Employment Law Disputes,Michael,Employment Law Disputes Case - Michael,25.12.22,Pending,New York,19.3.23,,,Jennifer Rodriguez
2737,Cyber Crime,James,Cyber Crime Case - James,22.6.22,Pending,Milwaukee,3.4.23,24.4.23,,Christopher Stevens
2738,Drug Trafficking,Christine,Drug Trafficking Case - Christine,25.9.23,Pending,Houston,24.12.23,30.4.24,,Kayla Myers
2739,Public Corruption,Marcus,Public Corruption Case - Marcus,24.3.22,Pending,Austin,5.1.23,,,Penny Jones
2740,Drug Trafficking,Alexis,Drug Trafficking Case - Alexis,5.11.22,Pending,Charlotte,29.6.24,28.9.24,,Dorothy Horton
2741,Counterintelligence,Joshua,Counterintelligence Case - Joshua,30.4.22,Pending,Louisville,14.9.24,23.6.25,9.7.25,David Henson
2742,Civil Rights,Todd,Civil Rights Case - Todd,14.5.22,Pending,New York,17.12.22,,,Henry Williams
2743,Organized Crime,James,Organized Crime Case - James,20.7.23,Pending,Detroit,6.8.24,21.6.25,9.11.25,Jeffrey Miles
2744,White-Collar Crime,Donald,White-Collar Crime Case - Donald,1.2.22,Pending,Dallas,6.4.24,,,Alexander Allen
2745,Employment Law Disputes,Jaclyn,Employment Law Disputes Case - Jaclyn,16.12.21,Pending,Columbus,28.6.23,18.12.23,28.12.23,Christina Cochran
2746,Major Thefts,Derrick,Major Thefts Case - Derrick,11.4.23,Pending,Las Vegas,14.5.23,25.9.23,4.3.24,Brianna Mclaughlin
2747,Employment Law Disputes,Amy,Employment Law Disputes Case - Amy,3.2.22,Pending,Louisville,31.3.23,,,Elizabeth Peterson
2748,Violent Crimes,Sandra,Violent Crimes Case - Sandra,27.10.22,Pending,Austin,7.6.23,25.11.23,8.2.24,Gregory Sanchez
2749,Major Thefts,Rachel,Major Thefts Case - Rachel,6.8.22,Pending,Nashville,24.1.24,15.11.24,16.2.25,Traci Donovan
2750,Environmental Law Violations,William,Environmental Law Violations Case - William,17.4.22,Pending,Baltimore,18.12.23,,,Patricia Arias
2751,Intellectual Property Violations,David,Intellectual Property Violations Case - David,4.3.23,Pending,Portland,13.11.24,,,Melissa Murray
2752,Civil Rights,Briana,Civil Rights Case - Briana,26.2.22,Pending,Los Angeles,19.5.23,20.9.23,6.1.24,Miss Holly Richardson DDS
2753,Public Corruption,Kathy,Public Corruption Case - Kathy,27.10.22,Pending,Memphis,31.1.24,14.9.24,,Brian Flores
2754,Securities Fraud,Christopher,Securities Fraud Case - Christopher,15.8.22,Pending,Dallas,19.2.24,,,Christopher Johnston
2755,Immigration Law Cases,Teresa,Immigration Law Cases Case - Teresa,14.5.22,Pending,Denver,24.8.24,14.1.25,28.1.25,Tiffany Diaz
2756,Public Corruption,Michael,Public Corruption Case - Michael,17.8.22,Pending,Washington,17.2.23,13.12.23,,Vanessa Pittman
2757,Drug Trafficking,Kimberly,Drug Trafficking Case - Kimberly,22.9.23,Pending,New York,27.9.24,30.12.24,,Dorothy Smith
2758,Violent Crimes,Anna,Violent Crimes Case - Anna,23.8.22,Pending,Columbus,30.4.23,3.5.23,,Laura Price
2759,Intellectual Property Violations,Jacqueline,Intellectual Property Violations Case - Jacqueline,16.12.21,Pending,Houston,3.9.24,28.7.25,2.1.26,Carl Martinez
2760,Public Corruption,Paige,Public Corruption Case - Paige,8.3.23,Pending,San Antonio,19.8.24,30.3.25,20.4.25,Melanie Boyer
2761,Civil Rights,Michelle,Civil Rights Case - Michelle,16.3.23,Pending,Phoenix,30.1.24,23.1.25,,Eric Roberts
2762,Organized Crime,Autumn,Organized Crime Case - Autumn,23.2.23,Pending,Jacksonville,31.7.24,28.4.25,20.8.25,Victoria Wilson
2763,Major Thefts,Erin,Major Thefts Case - Erin,29.7.23,Pending,Fort Worth,7.5.24,19.6.24,,Lauren Collins
2764,White-Collar Crime,Caleb,White-Collar Crime Case - Caleb,24.4.23,Pending,Boston,18.1.24,,,Ms. Miranda Reed
2765,Violent Crimes,Jordan,Violent Crimes Case - Jordan,5.1.23,Pending,Memphis,19.9.23,9.7.24,,Amy Ramirez
2766,Immigration Law Cases,Michael,Immigration Law Cases Case - Michael,10.2.22,Pending,San Francisco,10.3.22,29.8.22,16.11.22,Eric Roberts
2767,Drug Trafficking,Joe,Drug Trafficking Case - Joe,9.12.21,Pending,Las Vegas,13.2.22,21.7.22,12.8.22,Michele Jackson
2768,Violent Crimes,Jeanette,Violent Crimes Case - Jeanette,9.4.23,Pending,Philadelphia,14.11.24,23.1.25,6.3.25,Teresa Garcia
2769,Immigration Law Cases,David,Immigration Law Cases Case - David,8.7.23,Pending,Fort Worth,27.7.23,18.1.24,18.4.24,Sean Perkins
2770,Securities Fraud,Christopher,Securities Fraud Case - Christopher,24.12.21,Pending,Austin,27.4.23,,,Elizabeth Carson
2771,Cyber Crime,William,Cyber Crime Case - William,26.8.23,Pending,Seattle,20.5.24,27.3.25,10.4.25,Henry Keith
2772,Violent Crimes,Michael,Violent Crimes Case - Michael,22.4.23,Pending,Fort Worth,7.8.23,21.9.23,15.12.23,Kayla Myers
2773,Securities Fraud,Jason,Securities Fraud Case - Jason,5.9.22,Pending,Seattle,8.11.23,6.2.24,,Mark Miller
2774,Environmental Law Violations,Brittany,Environmental Law Violations Case - Brittany,15.4.23,Pending,Chicago,23.9.24,,,Alicia Tucker
2775,Immigration Law Cases,Thomas,Immigration Law Cases Case - Thomas,9.12.21,Pending,San Antonio,24.4.22,15.9.22,1.2.23,David Weaver
2776,Violent Crimes,Sean,Violent Crimes Case - Sean,21.5.23,Pending,Jacksonville,3.11.23,3.4.24,16.7.24,Amy Gallegos
2777,Intellectual Property Violations,Debra,Intellectual Property Violations Case - Debra,20.6.23,Pending,Louisville,15.11.24,18.3.25,18.8.25,Scott Ali
2778,Intellectual Property Violations,Christopher,Intellectual Property Violations Case - Christopher,24.10.23,Pending,Memphis,29.12.23,10.7.24,1.8.24,Regina Duffy
2779,Intellectual Property Violations,Christopher,Intellectual Property Violations Case - Christopher,27.11.22,Pending,Los Angeles,13.11.23,21.5.24,22.5.24,Daniel Taylor
2780,Public Corruption,Steve,Public Corruption Case - Steve,15.10.22,Pending,Baltimore,13.10.24,29.6.25,8.9.25,Nathan Chandler
2781,Immigration Law Cases,Dana,Immigration Law Cases Case - Dana,17.7.22,Pending,Memphis,15.11.23,,,Thomas Morgan
2782,Civil Rights,Shelly,Civil Rights Case - Shelly,19.7.22,Pending,Milwaukee,2.2.24,3.1.25,10.4.25,Elizabeth Carson
2783,Environmental Law Violations,Lisa,Environmental Law Violations Case - Lisa,12.6.23,Pending,Nashville,29.2.24,,,Mary Cannon
2784,Environmental Law Violations,Todd,Environmental Law Violations Case - Todd,13.7.23,Pending,Columbus,21.7.24,,,Rebecca Conley
2785,Immigration Law Cases,Robert,Immigration Law Cases Case - Robert,11.3.22,Pending,Washington,25.8.24,,,Stephanie Waters
2786,Cyber Crime,Brandon,Cyber Crime Case - Brandon,1.4.22,Pending,San Jose,18.4.24,19.8.24,20.12.24,Daniel Shah
2787,Organized Crime,Derrick,Organized Crime Case - Derrick,19.2.22,Pending,Baltimore,2.11.24,,,Hannah Bishop
2788,Intellectual Property Violations,Michelle,Intellectual Property Violations Case - Michelle,6.9.22,Pending,Jacksonville,16.6.23,16.1.24,15.5.24,Darius Strickland
2789,Organized Crime,Sara,Organized Crime Case - Sara,4.6.22,Pending,Memphis,28.11.22,,,Lauren Collins
2790,Environmental Law Violations,Jeffrey,Environmental Law Violations Case - Jeffrey,26.8.22,Pending,Jacksonville,25.10.22,2.10.23,10.10.23,Regina Duffy
2791,Public Corruption,Christopher,Public Corruption Case - Christopher,17.12.21,Pending,Oklahoma City,16.10.23,17.7.24,7.8.24,Thomas Smith
2792,Civil Rights,Rose,Civil Rights Case - Rose,20.12.22,Pending,Austin,12.4.23,28.1.24,5.3.24,Alexandra Rodriguez
2793,Major Thefts,David,Major Thefts Case - David,3.6.22,Pending,Boston,19.11.22,,,Melinda Fields
2794,Intellectual Property Violations,Janice,Intellectual Property Violations Case - Janice,19.4.22,Pending,Indianapolis,26.10.22,24.2.23,17.4.23,Mr. Michael Lewis PhD
2795,White-Collar Crime,Sarah,White-Collar Crime Case - Sarah,19.12.22,Pending,Charlotte,27.10.24,,,Martin Hale
2796,Employment Law Disputes,Michele,Employment Law Disputes Case - Michele,15.4.22,Pending,San Diego,19.2.24,7.12.24,17.1.25,Michael Allen
2797,Terrorism,Evan,Terrorism Case - Evan,28.9.22,Pending,San Diego,28.6.23,1.5.24,15.9.24,Denise Williams
2798,Violent Crimes,Ellen,Violent Crimes Case - Ellen,25.6.22,Pending,Denver,4.7.24,,,Troy Farley
2799,Violent Crimes,Alison,Violent Crimes Case - Alison,22.12.22,Pending,New York,21.6.24,10.9.24,,David Ford
2800,Terrorism,Joseph,Terrorism Case - Joseph,14.7.22,Pending,Denver,10.6.24,,,Tammie Ortega
2801,Cyber Crime,Gabrielle,Cyber Crime Case - Gabrielle,23.8.22,Pending,Austin,3.11.23,13.2.24,2.5.24,Samantha Kelly
2802,Drug Trafficking,Nicholas,Drug Trafficking Case - Nicholas,11.11.22,Pending,San Diego,3.12.22,,,Mr. Cameron Hopkins
2803,White-Collar Crime,Elizabeth,White-Collar Crime Case - Elizabeth,9.6.23,Pending,Philadelphia,1.11.23,3.5.24,18.8.24,Alice Bradley
2804,Securities Fraud,Troy,Securities Fraud Case - Troy,28.5.23,Pending,Austin,2.10.23,,,Daniel Taylor
2805,Terrorism,Gabriel,Terrorism Case - Gabriel,1.11.22,Pending,San Diego,4.8.24,3.1.25,7.3.25,Michelle Nelson
2806,Intellectual Property Violations,Jeffrey,Intellectual Property Violations Case - Jeffrey,12.6.22,Pending,Washington,15.9.24,8.1.25,22.5.25,Amanda Payne
2807,Immigration Law Cases,Michael,Immigration Law Cases Case - Michael,24.2.22,Pending,Boston,13.4.23,7.12.23,,Jennifer Sanchez
2808,Terrorism,Todd,Terrorism Case - Todd,19.2.23,Pending,Phoenix,20.3.24,6.12.24,,Katherine Phillips
2809,White-Collar Crime,Sheila,White-Collar Crime Case - Sheila,31.10.22,Pending,Seattle,10.3.24,1.2.25,11.7.25,Denise Williams
2810,Employment Law Disputes,Amanda,Employment Law Disputes Case - Amanda,16.11.22,Pending,Seattle,5.2.23,,,Martin Hale
2811,Major Thefts,Elizabeth,Major Thefts Case - Elizabeth,1.11.22,Pending,Louisville,22.3.24,,,Jacqueline Cook DDS
2812,Organized Crime,Daniel,Organized Crime Case - Daniel,18.11.23,Pending,Charlotte,6.2.24,23.4.24,25.7.24,Elizabeth Peterson
2813,Environmental Law Violations,Antonio,Environmental Law Violations Case - Antonio,16.2.22,Pending,San Diego,18.3.22,28.12.22,,Amanda Jones
2814,Immigration Law Cases,Jennifer,Immigration Law Cases Case - Jennifer,1.2.22,Pending,San Jose,5.10.24,,,Victoria Wilson
2815,Counterintelligence,Mario,Counterintelligence Case - Mario,12.10.22,Pending,Chicago,24.5.24,12.12.24,,Daniel Vance
2816,Organized Crime,Benjamin,Organized Crime Case - Benjamin,12.2.22,Pending,Nashville,4.8.24,2.2.25,4.6.25,Dorothy Smith
2817,Employment Law Disputes,Nancy,Employment Law Disputes Case - Nancy,17.7.22,Pending,Charlotte,2.11.24,10.3.25,,Cameron Fields
2818,White-Collar Crime,Shawn,White-Collar Crime Case - Shawn,19.10.23,Pending,Columbus,17.11.23,22.12.23,22.2.24,William Lopez
2819,Employment Law Disputes,Crystal,Employment Law Disputes Case - Crystal,25.9.23,Pending,Nashville,10.6.24,12.3.25,7.8.25,Melissa Murillo
